842	674

93	24

24	15

96	95

100	31

73	21

11	33

21	78

100	66

93	98

73	86

21	41

28	87

77	14

100	95

13	10

99	81

26	63

96	21

16	18

95	42

12	11

11	79

95	10

86	99

33	92

73	14

99	100

96	34

26	63

100	43

84	40

20	85

94	12

18	86

16	41

19	86

22	25

54	100

10	17

16	88

14	41

35	61

10	10

28	18

44	11

97	23

66	70

11	47

33	81

10	67

97	61

56	99

18	43

89	100

42	48

63	30

65	27

21	100

96	51

46	14

61	98

60	17

10	70

22	22

14	55

41	18

18	84

94	97

81	92

90	33

26	18

90	16

10	17

86	65

88	99

37	13

14	85

92	98

23	98

48	11

46	63

15	60

10	32

54	34

99	93

59	54

10	27

12	99

10	13

80	98

12	19

34	68

72	89

24	55

43	30

62	99

73	10

64	10

10	68

100	99

12	10

77	10

67	10

88	97

69	28

78	51

54	95

94	18

36	71

56	10

26	10

43	81

10	58

27	63

74	89

50	13

83	49

71	96

71	49

50	54

55	97

81	12

73	14

38	23

14	97

99	89

34	14

68	49

73	12

11	30

11	12

17	12

17	61

97	49

87	53

92	22

70	19

64	91

49	61

58	80

19	65

10	34

58	100

84	59

25	38

35	100

84	15

71	68

53	37

32	75

73	31

61	11

96	92

19	89

46	40

100	93

83	98

10	62

85	24

57	65

59	16

89	24

97	99

94	10

47	69

74	44

34	94

26	11

61	85

20	33

100	35

10	100

31	96

28	89

57	100

25	10

93	53

93	81

49	15

100	97

13	23

62	10

54	75

25	90

87	14

48	10

80	36

66	100

100	59

73	83

81	98

95	19

96	10

97	100

25	88

63	28

49	78

46	10

28	78

24	88

19	37

14	20

10	100

86	98

67	100

31	16

27	12

42	69

15	72

90	44

10	13

89	100

10	46

24	98

11	83

16	10

94	69

97	87

41	14

50	12

10	16

63	60

60	91

74	94

95	19

13	88

91	14

98	99

35	43

23	80

63	19

83	50

92	27

26	14

11	15

100	16

98	98

30	73

61	51

90	99

100	46

87	21

85	41

13	96

75	100

96	33

10	65

22	97

63	96

45	88

48	53

74	41

28	10

76	26

58	89

100	88

100	78

10	68

86	71

16	51

100	59

62	40

97	11

11	42

92	98

73	53

27	25

17	48

26	100

51	48

40	78

22	16

16	80

82	46

89	100

91	98

14	95

10	78

82	66

94	19

16	74

23	48

100	15

82	75

67	43

68	100

99	66

49	36

71	78

100	11

11	97

99	35

51	51

81	11

87	15

86	17

92	17

99	26

69	13

87	84

15	58

80	77

14	12

60	18

56	34

29	59

39	10

100	53

11	57

34	22

14	13

37	84

91	96

33	27

100	29

100	25

93	80

100	60

91	44

96	42

57	19

11	100

38	11

27	59

83	88

69	52

40	88

29	97

99	91

44	95

39	65

10	52

30	61

99	95

94	12

95	57

100	52

14	30

100	10

34	95

85	21

11	53

34	17

17	18

34	86

95	95

96	57

74	80

100	97

83	85

77	96

13	25

58	13

98	79

46	18

88	54

11	96

21	59

42	12

24	14

10	96

94	85

100	74

23	60

72	99

70	69

82	80

12	19

99	100

10	14

11	62

99	96

100	27

59	83

77	40

20	12

92	53

28	59

81	47

89	13

99	23

19	65

38	90

19	13

97	80

10	53

81	71

42	66

39	10

15	58

42	51

36	28

12	44

84	10

15	95

12	74

99	89

87	59

52	80

59	98

86	83

80	100

10	25

71	28

33	56

97	17

72	89

11	24

69	11

85	98

12	39

100	10

92	75

63	73

88	23

11	47

12	80

94	84

71	99

17	100

93	85

46	65

13	20

12	60

63	79

12	72

17	84

72	16

22	88

12	95

20	53

66	68

76	11

71	29

68	89

25	78

33	74

84	10

42	60

29	17

35	90

15	23

11	64

78	12

88	45

99	32

83	97

16	56

12	23

10	97

18	32

33	40

84	83

66	100

25	11

93	19

50	90

28	99

37	31

93	23

59	25

93	99

27	58

94	96

94	35

10	98

100	12

28	72

98	49

99	21

12	31

27	94

35	93

47	16

52	96

20	70

81	10

24	12

42	22

73	82

11	90

67	28

31	16

98	73

68	16

86	20

19	50

20	83

41	22

100	36

100	82

32	95

98	97

28	52

100	94

48	16

93	41

16	30

42	64

12	98

