Solution ID,f[1],f[2],f[3]
14338,64.0,491.0,425.125
24824,130.0,299.0,209.292307692
20516,44.0,698.0,618.363636364
15398,53.0,587.0,513.358490566
23733,112.0,303.0,242.928571429
20548,103.0,333.0,264.155339806
17477,45.0,696.0,604.622222222
11336,73.0,441.0,372.712328767
20569,94.0,357.0,289.446808511
14427,97.0,343.0,280.494845361
20580,65.0,480.0,418.584615385
12395,52.0,602.0,523.230769231
12396,51.0,607.0,533.490196078
21625,60.0,514.0,453.466666667
21695,141.0,289.0,192.964539007
19581,62.0,507.0,438.838709677
19583,63.0,502.0,431.873015873
17536,100.0,336.0,272.08
21696,67.0,471.0,406.089552239
23682,147.0,287.0,185.088435374
23683,146.0,287.0,186.356164384
23684,145.0,287.0,187.64137931
23685,144.0,287.0,188.944444444
18566,49.0,629.0,555.265306122
23687,142.0,287.0,191.605633803
20845,79.0,409.0,344.405063291
21654,87.0,382.0,312.735632184
24772,69.0,462.0,394.31884058
23718,138.0,302.0,197.15942029
23731,114.0,303.0,238.666666667
23732,113.0,303.0,240.778761062
21694,140.0,292.0,194.342857143
22719,80.0,404.0,340.1
22724,82.0,398.0,331.804878049
24951,95.0,356.0,286.4
20699,59.0,528.0,461.152542373
9441,91.0,369.0,298.989010989
24804,104.0,329.0,261.615384615
24806,105.0,328.0,259.123809524
24810,107.0,326.0,254.280373832
11505,72.0,442.0,377.888888889
11510,74.0,435.0,367.675675676
11512,75.0,429.0,362.773333333
23812,126.0,289.0,215.936507937
23813,127.0,288.0,214.236220472
23814,128.0,288.0,212.5625
23816,129.0,295.0,210.914728682
23821,133.0,293.0,204.571428571
23822,134.0,292.0,203.044776119
23824,135.0,288.0,201.540740741
19732,55.0,563.0,494.690909091
20760,99.0,339.0,274.828282828
21793,57.0,545.0,477.333333333
19756,93.0,360.0,292.559139785
24887,124.0,292.0,219.419354839
24888,125.0,292.0,217.664
24889,122.0,296.0,223.016393443
24891,123.0,292.0,221.203252033
21824,68.0,467.0,400.117647059
22853,56.0,552.0,485.857142857
22859,50.0,614.0,544.16
20814,111.0,310.0,245.117117117
20815,110.0,313.0,247.345454545
20816,109.0,313.0,249.614678899
24915,78.0,409.0,348.820512821
21844,92.0,361.0,295.739130435
23951,118.0,298.0,230.576271186
24925,81.0,402.0,335.901234568
24927,83.0,399.0,327.807228916
24929,84.0,397.0,323.904761905
24931,85.0,394.0,320.094117647
24938,89.0,373.0,305.707865169
23785,86.0,386.0,316.372093023
24952,96.0,350.0,283.416666667
9595,47.0,672.0,578.893617021
22913,139.0,299.0,195.741007194
23939,108.0,322.0,251.925925926
24970,119.0,297.0,228.638655462
24973,120.0,296.0,226.733333333
24974,121.0,295.0,224.859504132
23952,117.0,298.0,232.547008547
23953,116.0,298.0,234.551724138
23968,131.0,298.0,207.694656489
22945,71.0,462.0,383.211267606
24999,156.0,298.0,174.41025641
25002,77.0,413.0,353.350649351
25004,90.0,373.0,302.311111111
22978,151.0,287.0,180.185430464
24004,152.0,284.0,179.0
24010,153.0,280.0,177.830065359
24017,158.0,292.0,172.202531646
24018,159.0,292.0,171.119496855
24019,160.0,287.0,170.05
24022,161.0,283.0,168.99378882
24028,101.0,336.0,269.386138614
24030,102.0,336.0,266.745098039
4589,46.0,687.0,591.47826087
25000,157.0,292.0,173.299363057
24845,61.0,511.0,446.032786885
20579,66.0,480.0,412.242424242
23825,136.0,287.0,200.058823529
23826,137.0,286.0,198.598540146
23686,143.0,287.0,190.265734266
24011,154.0,278.0,176.675324675
24012,155.0,274.0,175.535483871
21796,58.0,541.0,469.103448276
21711,88.0,376.0,309.181818182
23679,150.0,287.0,181.386666667
23680,149.0,287.0,182.604026846
23681,148.0,287.0,183.837837838
23969,132.0,297.0,206.121212121
24901,70.0,462.0,388.685714286
22855,54.0,573.0,503.851851852
18369,48.0,646.0,566.833333333
17361,98.0,343.0,277.632653061
13278,76.0,416.0,358.0
18415,106.0,328.0,256.679245283
23800,115.0,303.0,236.591304348
