                          2016-08-02 07:32:04.052099
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment10/SBSBPP500_run10.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           58         691          487.57
          1            1           58         657          487.57
          2            2           60         694          471.32
          3            3           58         682          487.57
          4            4           61         693          463.59
          5            5           61         555          463.59
          6            6           63         581          448.87
          7            7           63         581          448.87
          8            8           63         910          448.87
          9            9           61         681          463.59
         10           10           59         627          479.31
         11           11           61         538          463.59
         12           12           62         627          456.11
         13           13           59         606          479.31
         14           14           61         711          463.59
         15           15           58         893          487.57
         16           16           59         638          479.31
         17           17           59         695          479.31
         18           18           61         560          463.59
         19           19           64         910          441.86
         20           20           61         623          463.59
         21           21           59         785          479.31
         22           22           61         681          463.59
         23           23           58         800          487.57
         24           24           58         611          487.57
         25           25           58         719          487.57
         26           26           58         700          487.57
         27           27           62         561          456.11
         28           28           64         910          441.86
         29           29           58         651          487.57
         30           30           58         756          487.57
         31           31           59         750          479.31
         32           32           62         558          456.11
         33           33           60         584          471.32
         34           34           58         800          487.57
         35           35           58         675          487.57
         36           36           58         900          487.57
         37           37           61         672          463.59
         38           38           58         900          487.57
         39           39           58         664          487.57
         40           40           58         726          487.57
         41           41           58         740          487.57
         42           42           59         656          479.31
         43           43           61         681          463.59
         44           44           64         910          441.86
         45           45           58         900          487.57
         46           46           59         661          479.31
         47           47           58         697          487.57
         48           48           58         742          487.57
         49           49           58         895          487.57
         50           50           58         754          487.57
         51           51           63         581          448.87
         52           52           58         758          487.57
         53           53           58         800          487.57
         54           54           59         642          479.31
         55           55           59         659          479.31
         56           56           58         713          487.57
         57           57           59         682          479.31
         58           58           61         681          463.59
         59           59           62         547          456.11
         60           60           59         681          479.31
         61           61           58         900          487.57
         62           62           62         568          456.11
         63           63           58         800          487.57
         64           64           64         910          441.86
         65           65           58         900          487.57
         66           66           58         722          487.57
         67           67           63         581          448.87
         68           68           62         553          456.11
         69           69           58         642          487.57
         70           70           61         595          463.59
         71           71           58         800          487.57
         72           72           59         624          479.31
         73           73           58         636          487.57
         74           74           59         656          479.31
         75           75           60         547          471.32
         76           76           62         561          456.11
         77           77           58         662          487.57
         78           78           61         554          463.59
         79           79           61         557          463.59
         80           80           58         800          487.57
         81           81           58         900          487.57
         82           82           58         900          487.57
         83           83           61         681          463.59
         84           84           61         528          463.59
         85           85           59         707          479.31
         86           86           59         692          479.31
         87           87           63         571          448.87
         88           88           58         737          487.57
         89           89           58         800          487.57
         90           90           59         908          479.31
         91           91           62         628          456.11
         92           92           58         726          487.57
         93           93           62         529          456.11
         94           94           58         881          487.57
         95           95           58         874          487.57
         96           96           58         800          487.57
         97           97           62         529          456.11
         98           98           63         581          448.87
         99           99           59         768          479.31
        100          100           58         685          487.57
        101          101           61         909          463.59
        102          102           62         555          456.11
        103          103           58         654          487.57
