                          2016-08-02 15:44:54.800044
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment18/SBSBPP500_run18.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           74         650          376.20
          1            1           75         484          371.19
          2            2           78         586          356.91
          3            3           74         531          376.20
          4            4           78         513          356.91
          5            5           78         431          356.91
          6            6           83         418          335.41
          7            7           83         418          335.41
          8            8           79         857          352.39
          9            9           79         594          352.39
         10           10           75         561          371.19
         11           11           79         438          352.39
         12           12           79         420          352.39
         13           13           76         516          366.30
         14           14           78         506          356.91
         15           15           73         793          381.36
         16           16           75         457          371.19
         17           17           75         806          371.19
         18           18           80         438          347.99
         19           19           83         857          335.41
         20           20           79         495          352.39
         21           21           75         499          371.19
         22           22           79         594          352.39
         23           23           75         600          371.19
         24           24           75         481          371.19
         25           25           74         512          376.20
         26           26           74         621          376.20
         27           27           81         402          343.69
         28           28           83         857          335.41
         29           29           74         648          376.20
         30           30           75         600          371.19
         31           31           74         661          376.20
         32           32           79         464          352.39
         33           33           79         478          352.39
         34           34           75         600          371.19
         35           35           74         579          376.20
         36           36           73         795          381.36
         37           37           79         479          352.39
         38           38           73         795          381.36
         39           39           74         570          376.20
         40           40           74         601          376.20
         41           41           74         556          376.20
         42           42           75         508          371.19
         43           43           79         594          352.39
         44           44           83         857          335.41
         45           45           73         712          381.36
         46           46           75         574          371.19
         47           47           75         635          371.19
         48           48           75         515          371.19
         49           49           74         588          376.20
         50           50           74         614          376.20
         51           51           83         418          335.41
         52           52           74         494          376.20
         53           53           75         600          371.19
         54           54           75         585          371.19
         55           55           74         588          376.20
         56           56           74         540          376.20
         57           57           74         616          376.20
         58           58           79         594          352.39
         59           59           79         410          352.39
         60           60           74         503          376.20
         61           61           73         795          381.36
         62           62           80         456          347.99
         63           63           75         600          371.19
         64           64           83         857          335.41
         65           65           73         795          381.36
         66           66           75         591          371.19
         67           67           83         418          335.41
         68           68           80         465          347.99
         69           69           74         504          376.20
         70           70           81         414          343.69
         71           71           75         600          371.19
         72           72           75         479          371.19
         73           73           75         511          371.19
         74           74           76         495          366.30
         75           75           80         416          347.99
         76           76           80         396          347.99
         77           77           74         516          376.20
         78           78           80         412          347.99
         79           79           79         445          352.39
         80           80           75         600          371.19
         81           81           73         795          381.36
         82           82           73         795          381.36
         83           83           79         594          352.39
         84           84           80         417          347.99
         85           85           74         479          376.20
         86           86           75         546          371.19
         87           87           83         439          335.41
         88           88           74         634          376.20
         89           89           75         600          371.19
         90           90           75         857          371.19
         91           91           82         466          339.50
         92           92           75         497          371.19
         93           93           79         413          352.39
         94           94           74         665          376.20
         95           95           74         855          376.20
         96           96           75         600          371.19
         97           97           79         431          352.39
         98           98           83         418          335.41
         99           99           74         599          376.20
        100          100           73         612          381.36
        101          101           77         857          361.55
        102          102           79         477          352.39
        103          103           75         484          371.19
        104          104           82         466          339.50
        105          105           75         539          371.19
        106          106           74         550          376.20
        107          107           73         795          381.36
        108          108           74         560          376.20
        109          109           75         600          371.19
        110          110           79         438          352.39
        111          111           78         446          356.91
        112          112           75         535          371.19
        113          113           83         418          335.41
        114          114           83         418          335.41
        115          115           75         474          371.19
        116          116           83         857          335.41
        117          117           74         556          376.20
        118          118           80         440          347.99
        119          119           81         427          343.69
        120          120           75         530          371.19
        121          121           74         526          376.20
        122          122           74         712          376.20
        123          123           83         418          335.41
        124          124           83         857          335.41
        125          125           83         418          335.41
        126          126           78         594          356.91
        127          127           75         463          371.19
        128          128           74         539          376.20
        129          129           73         795          381.36
        130          130           75         600          371.19
        131          131           80         485          347.99
        132          132           73         795          381.36
        133          133           74         526          376.20
        134          134           82         466          339.50
        135          135           79         510          352.39
        136          136           74         543          376.20
        137          137           83         857          335.41
        138          138           75         682          371.19
        139          139           80         402          347.99
        140          140           74         547          376.20
        141          141           79         445          352.39
        142          142           74         545          376.20
        143          143           75         521          371.19
        144          144           83         418          335.41
        145          145           74         599          376.20
        146          146           80         451          347.99
        147          147           73         795          381.36
        148          148           73         795          381.36
        149          149           78         431          356.91
        150          150           83         857          335.41
        151          151           74         552          376.20
        152          152           74         571          376.20
        153          153           83         418          335.41
        154          154           75         549          371.19
        155          155           73         795          381.36
        156          156           75         597          371.19
        157          157           75         647          371.19
        158          158           80         394          347.99
        159          159           74         600          376.20
        160          160           74         786          376.20
        161          161           79         430          352.39
        162          162           73         733          381.36
        163          163           74         562          376.20
        164          164           74         516          376.20
        165          165           73         795          381.36
        166          166           78         545          356.91
        167          167           75         500          371.19
        168          168           74         634          376.20
        169          169           80         857          347.99
        170          170           75         479          371.19
        171          171           75         583          371.19
        172          172           79         412          352.39
        173          173           75         533          371.19
        174          174           74         637          376.20
        175          175           74         579          376.20
        176          176           79         594          352.39
        177          177           75         500          371.19
        178          178           78         420          356.91
        179          179           75         484          371.19
        180          180           75         543          371.19
        181          181           83         857          335.41
        182          182           79         594          352.39
        183          183           79         419          352.39
        184          184           78         408          356.91
        185          185           76         531          366.30
        186          186           83         857          335.41
        187          187           83         857          335.41
        188          188           79         594          352.39
        189          189           79         404          352.39
        190          190           82         466          339.50
        191          191           74         556          376.20
        192          192           74         504          376.20
        193          193           75         569          371.19
        194          194           75         634          371.19
        195          195           79         421          352.39
        196          196           75         537          371.19
        197          197           75         600          371.19
        198          198           81         470          343.69
        199          199           74         502          376.20
        200          200           83         857          335.41
        201          201           78         857          356.91
        202          202           74         562          376.20
        203          203           80         467          347.99
        204          204           75         489          371.19
        205          205           79         594          352.39
        206          206           74         582          376.20
        207          207           78         567          356.91
        208          208           83         857          335.41
        209          209           83         418          335.41
        210          210           74         540          376.20
        211          211           78         857          356.91
        212          212           82         489          339.50
        213          213           74         517          376.20
        214          214           73         679          381.36
        215          215           80         419          347.99
        216          216           75         504          371.19
        217          217           80         468          347.99
        218          218           78         416          356.91
        219          219           79         414          352.39
        220          220           74         556          376.20
        221          221           82         466          339.50
        222          222           73         795          381.36
        223          223           83         418          335.41
        224          224           83         418          335.41
        225          225           74         585          376.20
        226          226           74         626          376.20
        227          227           74         574          376.20
        228          228           75         501          371.19
        229          229           80         417          347.99
        230          230           74         768          376.20
        231          231           79         857          352.39
        232          232           75         527          371.19
        233          233           81         418          343.69
        234          234           82         466          339.50
        235          235           75         549          371.19
