                          2016-08-02 03:27:42.961607
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment06/SBSBPP500_run6.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           37         952          727.08
          1            1           37         915          727.08
          2            2           38         887          707.95
          3            3           36         950          747.28
          4            4           38         862          707.95
          5            5           38         840          707.95
          6            6           38         803          707.95
          7            7           38         803          707.95
          8            8           42         970          640.52
          9            9           37         900          727.08
         10           10           37         906          727.08
         11           11           38         774          707.95
         12           12           38         787          707.95
         13           13           37         948          727.08
         14           14           37         908          727.08
         15           15           40         970          672.55
         16           16           37         928          727.08
         17           17           37         956          727.08
         18           18           38         792          707.95
         19           19           43         970          625.63
         20           20           38         932          707.95
         21           21           37         900          727.08
         22           22           37         900          727.08
         23           23           37         902          727.08
         24           24           37         930          727.08
         25           25           36         948          747.28
         26           26           36         963          747.28
         27           27           38         777          707.95
         28           28           43         970          625.63
         29           29           36         967          747.28
         30           30           37         950          727.08
         31           31           36         930          747.28
         32           32           38         804          707.95
         33           33           37         887          727.08
         34           34           37         902          727.08
         35           35           36         940          747.28
         36           36           40         970          672.55
         37           37           38         890          707.95
         38           38           40         970          672.55
         39           39           36         970          747.28
         40           40           37         961          727.08
         41           41           36         888          747.28
         42           42           37         913          727.08
         43           43           37         900          727.08
         44           44           43         970          625.63
         45           45           40         970          672.55
         46           46           37         954          727.08
         47           47           37         956          727.08
         48           48           36         967          747.28
         49           49           36         916          747.28
         50           50           37         965          727.08
         51           51           38         803          707.95
         52           52           37         919          727.08
         53           53           37         902          727.08
         54           54           37         970          727.08
         55           55           36         927          747.28
         56           56           37         969          727.08
         57           57           37         967          727.08
         58           58           37         900          727.08
         59           59           38         827          707.95
         60           60           36         945          747.28
         61           61           40         970          672.55
         62           62           38         793          707.95
         63           63           37         902          727.08
         64           64           43         970          625.63
         65           65           40         970          672.55
         66           66           37         964          727.08
         67           67           38         803          707.95
         68           68           38         807          707.95
         69           69           37         932          727.08
         70           70           37         866          727.08
         71           71           37         902          727.08
         72           72           37         934          727.08
         73           73           37         908          727.08
         74           74           37         914          727.08
         75           75           38         796          707.95
         76           76           38         765          707.95
         77           77           36         920          747.28
         78           78           38         774          707.95
         79           79           37         789          727.08
         80           80           37         902          727.08
         81           81           40         970          672.55
         82           82           40         970          672.55
         83           83           37         900          727.08
         84           84           37         803          727.08
         85           85           37         911          727.08
         86           86           37         901          727.08
         87           87           38         823          707.95
         88           88           37         930          727.08
         89           89           37         902          727.08
         90           90           37         970          727.08
         91           91           39         885          689.79
         92           92           37         962          727.08
         93           93           39         764          689.79
         94           94           39         969          689.79
         95           95           36         964          747.28
         96           96           37         902          727.08
         97           97           38         823          707.95
         98           98           38         803          707.95
         99           99           37         967          727.08
        100          100           36         963          747.28
        101          101           39         970          689.79
        102          102           38         752          707.95
        103          103           37         954          727.08
        104          104           39         885          689.79
        105          105           36         932          747.28
        106          106           36         908          747.28
        107          107           40         970          672.55
        108          108           36         933          747.28
        109          109           37         902          727.08
        110          110           38         803          707.95
        111          111           38         777          707.95
        112          112           37         962          727.08
        113          113           38         798          707.95
        114          114           38         803          707.95
        115          115           37         969          727.08
        116          116           43         970          625.63
        117          117           37         951          727.08
        118          118           38         853          707.95
        119          119           38         810          707.95
        120          120           36         952          747.28
        121          121           37         941          727.08
        122          122           40         970          672.55
        123          123           38         803          707.95
        124          124           43         970          625.63
        125          125           38         803          707.95
        126          126           38         900          707.95
        127          127           37         896          727.08
        128          128           36         898          747.28
        129          129           40         970          672.55
        130          130           37         902          727.08
        131          131           38         785          707.95
        132          132           40         970          672.55
        133          133           36         948          747.28
        134          134           39         885          689.79
        135          135           38         781          707.95
        136          136           37         913          727.08
        137          137           43         970          625.63
        138          138           37         932          727.08
        139          139           38         778          707.95
        140          140           36         920          747.28
        141          141           38         925          707.95
        142          142           37         941          727.08
        143          143           37         895          727.08
        144          144           38         803          707.95
        145          145           36         968          747.28
        146          146           37         816          727.08
        147          147           40         970          672.55
        148          148           40         970          672.55
        149          149           37         946          727.08
        150          150           43         970          625.63
        151          151           37         967          727.08
        152          152           37         970          727.08
        153          153           38         803          707.95
        154          154           36         963          747.28
        155          155           40         970          672.55
        156          156           37         965          727.08
        157          157           37         957          727.08
        158          158           38         803          707.95
        159          159           36         963          747.28
        160          160           40         970          672.55
        161          161           37         841          727.08
        162          162           39         969          689.79
        163          163           36         906          747.28
        164          164           37         953          727.08
        165          165           40         970          672.55
        166          166           38         943          707.95
        167          167           36         963          747.28
        168          168           36         957          747.28
        169          169           42         970          640.52
        170          170           37         950          727.08
        171          171           37         948          727.08
        172          172           37         814          727.08
        173          173           36         933          747.28
        174          174           37         941          727.08
        175          175           37         933          727.08
        176          176           38         900          707.95
        177          177           37         902          727.08
        178          178           38         798          707.95
        179          179           36         950          747.28
        180          180           36         938          747.28
        181          181           43         970          625.63
        182          182           37         900          727.08
        183          183           38         770          707.95
        184          184           38         783          707.95
        185          185           37         899          727.08
        186          186           43         970          625.63
        187          187           43         970          625.63
        188          188           37         900          727.08
        189          189           38         924          707.95
        190          190           39         885          689.79
        191          191           36         957          747.28
        192          192           36         939          747.28
        193          193           37         925          727.08
        194          194           37         929          727.08
        195          195           38         808          707.95
        196          196           37         956          727.08
        197          197           37         902          727.08
        198          198           39         881          689.79
        199          199           37         965          727.08
        200          200           43         970          625.63
        201          201           41         970          656.15
        202          202           36         956          747.28
        203          203           38         786          707.95
        204          204           37         904          727.08
        205          205           37         900          727.08
        206          206           36         935          747.28
        207          207           38         883          707.95
        208          208           43         970          625.63
        209          209           38         803          707.95
        210          210           37         967          727.08
        211          211           42         970          640.52
        212          212           39         899          689.79
        213          213           37         964          727.08
        214          214           40         968          672.55
        215          215           38         775          707.95
        216          216           36         920          747.28
        217          217           38         809          707.95
        218          218           38         806          707.95
        219          219           37         903          727.08
        220          220           36         882          747.28
        221          221           39         885          689.79
        222          222           40         970          672.55
        223          223           38         803          707.95
        224          224           38         803          707.95
        225          225           37         924          727.08
        226          226           36         921          747.28
        227          227           36         960          747.28
        228          228           37         924          727.08
        229          229           38         790          707.95
        230          230           36         964          747.28
        231          231           42         970          640.52
        232          232           36         944          747.28
        233          233           38         769          707.95
        234          234           39         885          689.79
        235          235           37         926          727.08
        236          236           37         960          727.08
        237          237           38         948          707.95
        238          238           37         912          727.08
        239          239           37         916          727.08
        240          240           37         812          727.08
        241          241           36         901          747.28
        242          242           37         965          727.08
        243          243           38         802          707.95
        244          244           38         833          707.95
        245          245           36         947          747.28
        246          246           38         786          707.95
        247          247           36         953          747.28
        248          248           37         900          727.08
        249          249           37         955          727.08
        250          250           36         963          747.28
        251          251           37         786          727.08
        252          252           37         964          727.08
        253          253           42         970          640.52
        254          254           38         807          707.95
        255          255           38         964          707.95
        256          256           37         883          727.08
        257          257           37         959          727.08
        258          258           37         952          727.08
        259          259           37         900          727.08
        260          260           37         902          727.08
        261          261           37         949          727.08
        262          262           40         970          672.55
        263          263           36         913          747.28
        264          264           38         803          707.95
        265          265           38         850          707.95
        266          266           40         970          672.55
        267          267           38         790          707.95
        268          268           37         965          727.08
        269          269           37         902          727.08
        270          270           40         970          672.55
        271          271           37         946          727.08
        272          272           39         778          689.79
        273          273           39         970          689.79
        274          274           37         902          727.08
        275          275           37         900          727.08
        276          276           39         885          689.79
        277          277           37         806          727.08
        278          278           37         900          727.08
        279          279           37         897          727.08
        280          280           37         900          727.08
        281          281           38         785          707.95
        282          282           37         902          727.08
        283          283           38         967          707.95
        284          284           37         960          727.08
        285          285           37         897          727.08
        286          286           38         777          707.95
        287          287           36         921          747.28
        288          288           37         912          727.08
        289          289           40         970          672.55
        290          290           38         810          707.95
        291          291           37         891          727.08
        292          292           37         900          727.08
        293          293           37         966          727.08
        294          294           39         885          689.79
        295          295           39         885          689.79
        296          296           38         896          707.95
        297          297           36         940          747.28
        298          298           40         970          672.55
        299          299           37         956          727.08
        300          300           38         797          707.95
        301          301           36         945          747.28
        302          302           37         900          727.08
        303          303           43         970          625.63
        304          304           39         885          689.79
        305          305           38         777          707.95
        306          306           38         803          707.95
        307          307           38         803          707.95
        308          308           40         970          672.55
        309          309           37         939          727.08
        310          310           38         825          707.95
        311          311           37         908          727.08
        312          312           38         803          707.95
        313          313           37         795          727.08
        314          314           37         902          727.08
        315          315           40         970          672.55
        316          316           38         797          707.95
        317          317           38         795          707.95
        318          318           38         779          707.95
        319          319           36         943          747.28
        320          320           36         888          747.28
        321          321           38         803          707.95
        322          322           36         970          747.28
        323          323           37         820          727.08
        324          324           37         900          727.08
        325          325           37         902          727.08
        326          326           40         970          672.55
        327          327           36         933          747.28
        328          328           36         954          747.28
        329          329           36         887          747.28
        330          330           38         795          707.95
        331          331           37         970          727.08
        332          332           38         846          707.95
        333          333           38         896          707.95
        334          334           38         970          707.95
        335          335           36         927          747.28
        336          336           37         805          727.08
        337          337           37         900          727.08
        338          338           43         970          625.63
        339          339           41         970          656.15
        340          340           36         970          747.28
        341          341           39         885          689.79
        342          342           38         850          707.95
        343          343           38         782          707.95
        344          344           37         939          727.08
        345          345           37         874          727.08
        346          346           36         917          747.28
        347          347           37         953          727.08
        348          348           43         970          625.63
        349          349           37         947          727.08
        350          350           37         969          727.08
        351          351           37         900          727.08
        352          352           39         885          689.79
        353          353           37         947          727.08
        354          354           37         898          727.08
        355          355           37         926          727.08
        356          356           37         932          727.08
        357          357           37         918          727.08
        358          358           38         752          707.95
        359          359           38         900          707.95
        360          360           38         970          707.95
        361          361           36         960          747.28
        362          362           40         970          672.55
        363          363           41         970          656.15
        364          364           36         941          747.28
        365          365           43         970          625.63
        366          366           37         902          727.08
        367          367           37         968          727.08
        368          368           38         812          707.95
        369          369           36         946          747.28
        370          370           37         900          727.08
        371          371           37         905          727.08
        372          372           43         970          625.63
        373          373           40         970          672.55
        374          374           36         969          747.28
        375          375           37         962          727.08
        376          376           37         943          727.08
        377          377           40         970          672.55
        378          378           37         948          727.08
        379          379           39         967          689.79
        380          380           39         833          689.79
        381          381           38         798          707.95
        382          382           38         803          707.95
        383          383           37         970          727.08
        384          384           43         970          625.63
        385          385           37         923          727.08
        386          386           36         960          747.28
        387          387           38         964          707.95
        388          388           39         885          689.79
        389          389           37         902          727.08
        390          390           43         970          625.63
        391          391           38         892          707.95
        392          392           37         900          727.08
        393          393           37         900          727.08
        394          394           38         809          707.95
        395          395           38         803          707.95
        396          396           37         945          727.08
        397          397           43         970          625.63
        398          398           38         773          707.95
        399          399           37         962          727.08
        400          400           40         970          672.55
        401          401           36         956          747.28
        402          402           43         970          625.63
        403          403           40         968          672.55
        404          404           37         900          727.08
        405          405           36         934          747.28
        406          406           38         779          707.95
        407          407           37         890          727.08
        408          408           36         914          747.28
        409          409           36         941          747.28
        410          410           37         929          727.08
        411          411           40         970          672.55
        412          412           42         970          640.52
        413          413           38         779          707.95
        414          414           37         900          727.08
        415          415           37         949          727.08
        416          416           39         885          689.79
        417          417           38         818          707.95
        418          418           39         871          689.79
        419          419           36         908          747.28
        420          420           37         955          727.08
        421          421           36         916          747.28
        422          422           36         928          747.28
        423          423           37         900          727.08
        424          424           39         885          689.79
        425          425           38         803          707.95
        426          426           43         970          625.63
        427          427           38         970          707.95
        428          428           36         962          747.28
        429          429           37         919          727.08
        430          430           38         814          707.95
        431          431           36         954          747.28
        432          432           43         970          625.63
        433          433           38         803          707.95
        434          434           37         962          727.08
        435          435           43         970          625.63
        436          436           37         920          727.08
        437          437           37         927          727.08
        438          438           36         946          747.28
        439          439           38         803          707.95
        440          440           39         885          689.79
        441          441           38         799          707.95
        442          442           37         900          727.08
        443          443           37         898          727.08
        444          444           36         955          747.28
        445          445           38         810          707.95
        446          446           43         970          625.63
        447          447           37         900          727.08
        448          448           37         903          727.08
        449          449           36         966          747.28
        450          450           37         902          727.08
        451          451           40         970          672.55
        452          452           37         902          727.08
        453          453           38         803          707.95
        454          454           37         964          727.08
        455          455           37         968          727.08
        456          456           38         773          707.95
        457          457           38         770          707.95
        458          458           43         970          625.63
        459          459           38         900          707.95
        460          460           40         970          672.55
        461          461           39         885          689.79
        462          462           37         954          727.08
        463          463           36         944          747.28
        464          464           38         968          707.95
        465          465           38         884          707.95
        466          466           37         968          727.08
        467          467           38         928          707.95
        468          468           42         970          640.52
        469          469           37         953          727.08
        470          470           37         902          727.08
        471          471           38         803          707.95
        472          472           42         970          640.52
        473          473           37         970          727.08
        474          474           38         814          707.95
        475          475           37         900          727.08
        476          476           37         935          727.08
        477          477           38         803          707.95
        478          478           37         894          727.08
        479          479           38         786          707.95
        480          480           43         970          625.63
        481          481           37         970          727.08
        482          482           38         784          707.95
        483          483           37         967          727.08
        484          484           43         970          625.63
        485          485           37         899          727.08
        486          486           37         913          727.08
        487          487           40         970          672.55
        488          488           37         938          727.08
        489          489           38         779          707.95
        490          490           43         970          625.63
        491          491           40         965          672.55
        492          492           37         915          727.08
        493          493           37         951          727.08
        494          494           37         939          727.08
        495          495           36         938          747.28
        496          496           43         970          625.63
        497          497           38         940          707.95
        498          498           37         967          727.08
        499          499           38         827          707.95

There are currently  48 solutions in the Pareto Set:
  - Solution Number  8
  - Solution Number  19
  - Solution Number  28
  - Solution Number  44
  - Solution Number  64
  - Solution Number  93
  - Solution Number  102
  - Solution Number  116
  - Solution Number  124
  - Solution Number  137
  - Solution Number  150
  - Solution Number  169
  - Solution Number  181
  - Solution Number  186
  - Solution Number  187
  - Solution Number  200
  - Solution Number  201
  - Solution Number  208
  - Solution Number  211
  - Solution Number  220
  - Solution Number  231
  - Solution Number  251
  - Solution Number  253
  - Solution Number  303
  - Solution Number  338
  - Solution Number  339
  - Solution Number  348
  - Solution Number  358
  - Solution Number  363
  - Solution Number  365
  - Solution Number  372
  - Solution Number  384
  - Solution Number  390
  - Solution Number  397
  - Solution Number  402
  - Solution Number  412
  - Solution Number  426
  - Solution Number  432
  - Solution Number  435
  - Solution Number  446
  - Solution Number  458
  - Solution Number  468
  - Solution Number  472
  - Solution Number  480
  - Solution Number  484
  - Solution Number  490
  - Solution Number  491
  - Solution Number  496


Generation  2 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0          500           38         816          707.95
          1          501           38         915          707.95
          2          502           39         897          689.79
          3          503           40         970          672.55
          4          504           39         862          689.79
          5          505           39         840          689.79
          6          506           39         970          689.79
          7          507           39         803          689.79
          8          508           43         970          625.63
          9          509           39         970          689.79
         10          510           39         897          689.79
         11          511           39         774          689.79
         12          512           39         970          689.79
         13          513           39         823          689.79
         14          514           38         908          707.95
         15          515           41         970          656.15
         16          516           38         928          707.95
         17          517           39         821          689.79
         18          518           39         792          689.79
         19          519           44         970          611.41
         20          520           39         932          689.79
         21          521           39         823          689.79
         22          522           38         900          707.95
         23          523           39         816          689.79
         24          524           39         970          689.79
         25          525           37         948          727.08
         26          526           37         963          727.08
         27          527           39         777          689.79
         28          528           38         853          707.95
         29          529           37         967          727.08
         30          530           39         970          689.79
         31          531           39         970          689.79
         32          532           39         897          689.79
         33          533           38         887          707.95
         34          534           39         970          689.79
         35          535           37         940          727.08
         36          536           39         897          689.79
         37          537           38         867          707.95
         38          538           39         970          689.79
         39          539           39         970          689.79
         40          540           38         961          707.95
         41          541           38         899          707.95
         42          542           38         913          707.95
         43          543           38         900          707.95
         44          544           44         970          611.41
         45          545           41         970          656.15
         46          546           38         911          707.95
         47          547           40         970          672.55
         48          548           37         967          727.08
         49          549           40         970          672.55
         50          550           38         970          707.95
         51          551           39         803          689.79
         52          552           39         970          689.79
         53          553           39         897          689.79
         54          554           38         970          707.95
         55          555           37         927          727.08
         56          556           38         969          707.95
         57          557           38         970          707.95
         58          558           38         900          707.95
         59          559           39         827          689.79
         60          560           37         945          727.08
         61          561           41         970          656.15
         62          562           39         793          689.79
         63          563           38         902          707.95
         64          564           44         970          611.41
         65          565           41         970          656.15
         66          566           38         890          707.95
         67          567           40         970          672.55
         68          568           39         807          689.79
         69          569           39         897          689.79
         70          570           38         866          707.95
         71          571           39         897          689.79
         72          572           37         931          727.08
         73          573           38         908          707.95
         74          574           37         957          727.08
         75          575           39         796          689.79
         76          576           39         758          689.79
         77          577           39         970          689.79
         78          578           39         774          689.79
         79          579           39         948          689.79
         80          580           38         902          707.95
         81          581           38         900          707.95
         82          582           38         962          707.95
         83          583           39         970          689.79
         84          584           38         803          707.95
         85          585           39         823          689.79
         86          586           38         901          707.95
         87          587           39         970          689.79
         88          588           38         970          707.95
         89          589           38         900          707.95
         90          590           38         970          707.95
         91          591           39         897          689.79
         92          592           37         934          727.08
         93          593           40         764          672.55
         94          594           38         917          707.95
         95          595           37         964          727.08
         96          596           38         900          707.95
         97          597           39         823          689.79
         98          598           39         803          689.79
         99          599           38         967          707.95
        100          600           39         788          689.79
        101          601           37         904          727.08
        102          602           38         970          707.95
        103          603           38         970          707.95
        104          604           39         897          689.79
        105          605           37         932          727.08
        106          606           37         931          727.08
        107          607           41         970          656.15
        108          608           39         882          689.79
        109          609           39         823          689.79
        110          610           39         823          689.79
        111          611           40         970          672.55
        112          612           39         897          689.79
        113          613           39         798          689.79
        114          614           39         803          689.79
        115          615           38         943          707.95
        116          616           44         970          611.41
        117          617           37         958          727.08
        118          618           38         910          707.95
        119          619           39         810          689.79
        120          620           37         952          727.08
        121          621           38         941          707.95
        122          622           39         970          689.79
        123          623           40         970          672.55
        124          624           40         970          672.55
        125          625           39         803          689.79
        126          626           39         970          689.79
        127          627           39         828          689.79
        128          628           37         898          727.08
        129          629           41         970          656.15
        130          630           38         902          707.95
        131          631           37         918          727.08
        132          632           38         970          707.95
        133          633           37         930          727.08
        134          634           39         970          689.79
        135          635           39         774          689.79
        136          636           38         913          707.95
        137          637           39         892          689.79
        138          638           38         943          707.95
        139          639           38         882          707.95
        140          640           38         970          707.95
        141          641           39         970          689.79
        142          642           37         969          727.08
        143          643           38         965          707.95
        144          644           39         803          689.79
        145          645           39         775          689.79
        146          646           38         816          707.95
        147          647           41         970          656.15
        148          648           38         900          707.95
        149          649           37         946          727.08
        150          650           44         970          611.41
        151          651           39         970          689.79
        152          652           38         970          707.95
        153          653           39         803          689.79
        154          654           39         900          689.79
        155          655           41         970          656.15
        156          656           38         965          707.95
        157          657           39         897          689.79
        158          658           39         803          689.79
