549	727

89	77

74	57

99	30

100	13

100	44

31	35

23	10

100	100

10	13

100	100

11	17

74	74

97	40

12	86

10	80

100	99

98	10

33	53

10	99

92	90

88	22

54	23

62	68

99	35

99	89

16	30

54	37

10	10

100	50

34	10

42	18

83	10

96	98

43	27

62	19

97	14

24	27

27	100

66	70

10	49

96	33

55	98

11	22

10	51

56	100

10	36

100	25

40	72

11	88

69	32

100	80

56	29

46	61

29	16

49	36

92	62

36	20

61	16

89	17

95	93

100	10

10	16

100	100

37	100

17	100

54	100

96	21

49	97

24	26

10	10

100	65

17	72

88	49

58	45

57	23

74	76

15	13

96	92

73	46

96	61

59	14

40	33

26	11

87	56

56	14

16	56

29	98

15	75

24	100

98	100

81	20

100	37

89	86

73	59

38	38

73	87

96	45

84	86

17	12

99	44

10	25

10	10

61	99

13	43

37	29

98	16

92	46

52	91

66	16

61	97

90	63

15	93

61	60

26	14

42	47

11	90

87	35

11	25

16	14

75	10

93	43

82	52

31	98

10	81

91	36

100	18

58	31

23	100

72	14

92	10

99	45

36	33

45	13

86	77

99	45

10	31

35	19

10	99

25	10

48	43

10	86

100	78

38	81

97	33

80	48

81	12

96	86

25	74

77	99

86	16

62	10

100	17

99	97

99	66

17	100

93	64

99	10

78	82

88	10

37	14

25	46

22	96

23	100

98	31

49	86

46	65

12	99

45	94

38	49

10	94

67	65

10	28

59	64

96	58

93	90

100	65

26	52

44	26

88	71

39	99

48	18

84	100

69	42

98	99

100	10

36	90

56	20

33	17

82	92

14	37

10	93

19	100

13	12

72	20

74	10

96	32

17	63

41	35

58	21

28	14

21	43

46	15

20	100

100	95

14	35

24	22

60	100

47	81

100	90

93	100

14	61

11	54

42	89

62	71

31	99

68	50

45	10

21	59

99	12

45	10

86	18

92	81

21	50

29	75

40	100

95	12

77	11

100	87

46	68

80	98

43	10

64	23

50	16

12	14

12	97

73	10

73	100

11	39

68	92

10	54

89	10

28	54

66	49

95	11

85	81

70	83

33	11

20	90

100	27

70	36

80	40

20	99

20	100

10	94

85	92

22	24

36	77

19	84

40	16

58	88

60	71

79	96

56	49

62	10

94	98

12	17

66	33

23	100

22	100

57	10

46	38

61	49

96	74

10	90

10	10

85	69

40	24

41	99

77	62

98	38

13	10

13	11

84	31

46	100

96	100

71	63

38	96

13	49

10	98

70	77

41	24

96	27

23	47

77	100

100	47

58	100

43	11

38	65

85	67

99	10

61	10

43	90

17	48

100	76

61	40

21	99

92	12

32	58

93	28

99	16

95	35

21	11

71	20

31	68

12	23

12	75

15	61

27	100

93	10

18	10

50	90

85	48

11	12

99	99

71	11

41	76

10	21

49	98

100	34

96	10

10	100

84	31

36	98

98	19

100	54

33	43

64	99

10	100

100	99

41	13

89	55

100	76

47	20

72	100

74	21

15	100

94	57

66	96

20	95

75	54

51	69

100	92

69	14

46	71

99	11

68	10

32	94

37	75

52	13

97	26

72	11

27	83

10	95

28	91

33	96

24	49

46	96

24	10

11	92

76	34

97	26

82	26

15	79

13	96

97	27

22	14

99	32

64	76

31	98

43	41

11	100

18	35

32	10

11	72

31	65

97	92

100	47

50	48

11	97

12	49

34	72

98	82

78	54

99	28

48	11

88	10

100	29

10	99

22	20

30	19

81	12

27	64

12	10

28	73

99	71

44	12

12	37

27	51

17	13

93	15

95	79

84	32

84	56

92	100

42	11

82	30

10	64

14	67

71	67

92	85

95	29

87	15

62	11

88	81

82	28

24	99

93	50

37	53

97	48

46	45

13	64

20	12

99	15

78	11

86	39

83	100

92	100

90	46

86	84

12	90

11	72

89	61

100	93

16	42

20	22

42	16

98	100

36	20

92	10

45	100

60	74

25	96

10	100

92	61

63	60

26	20

92	32

59	77

38	71

74	35

57	26

13	13

26	34

50	99

29	94

26	12

70	10

87	63

59	11

18	84

90	91

96	100

55	11

26	85

37	24

99	18

37	40

23	81

92	96

98	100

54	31

100	76

89	15

89	100

11	99

14	74

26	100

53	15

68	50

41	48

91	97

15	86

98	37

11	100

91	10

27	90

48	90

92	24

14	10

84	100

