                          2016-08-02 09:32:47.224429
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment12/SBSBPP500_run12.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           84         327          332.37
          1            1           89         327          313.70
          2            2           93         327          300.20
          3            3           90         326          310.21
          4            4           89         327          313.70
          5            5           86         327          324.64
          6            6           84         327          332.37
          7            7           84         327          332.37
          8            8           85         327          328.46
          9            9           93         327          300.20
         10           10           90         327          310.21
         11           11           85         327          328.46
         12           12           85         327          328.46
         13           13           90         327          310.21
         14           14           90         324          310.21
         15           15           94         326          297.01
         16           16           92         327          303.47
         17           17           85         327          328.46
         18           18           86         327          324.64
         19           19           84         327          332.37
         20           20           88         327          317.26
         21           21           94         327          297.01
         22           22           93         327          300.20
         23           23           94         327          297.01
         24           24           91         327          306.80
         25           25           85         327          328.46
         26           26           85         327          328.46
         27           27           86         327          324.64
         28           28           85         327          328.46
         29           29           85         327          328.46
         30           30           85         327          328.46
         31           31           85         327          328.46
         32           32           85         327          328.46
         33           33           86         327          324.64
         34           34           94         327          297.01
         35           35           88         327          317.26
         36           36           94         326          297.01
         37           37           89         327          313.70
         38           38           94         326          297.01
         39           39           86         327          324.64
         40           40           85         327          328.46
         41           41           90         327          310.21
         42           42           91         326          306.80
         43           43           93         327          300.20
         44           44           85         327          328.46
         45           45           94         326          297.01
         46           46           94         327          297.01
         47           47           85         327          328.46
         48           48           85         327          328.46
         49           49           84         327          332.37
         50           50           85         327          328.46
         51           51           84         327          332.37
         52           52           88         327          317.26
         53           53           94         327          297.01
         54           54           85         327          328.46
         55           55           85         327          328.46
         56           56           85         327          328.46
         57           57           86         327          324.64
         58           58           93         327          300.20
         59           59           85         327          328.46
         60           60           89         327          313.70
         61           61           94         326          297.01
         62           62           85         327          328.46
         63           63           94         327          297.01
         64           64           84         327          332.37
         65           65           94         326          297.01
         66           66           86         327          324.64
         67           67           84         327          332.37
         68           68           86         327          324.64
         69           69           89         326          313.70
         70           70           86         327          324.64
         71           71           94         327          297.01
         72           72           89         327          313.70
         73           73           89         325          313.70
         74           74           90         327          310.21
         75           75           84         327          332.37
         76           76           86         327          324.64
         77           77           89         327          313.70
         78           78           86         327          324.64
         79           79           85         327          328.46
         80           80           94         327          297.01
         81           81           94         326          297.01
         82           82           94         326          297.01
         83           83           93         327          300.20
         84           84           87         327          320.91
         85           85           89         327          313.70
         86           86           89         327          313.70
         87           87           84         327          332.37
         88           88           85         327          328.46
         89           89           94         327          297.01
         90           90           85         327          328.46
         91           91           90         327          310.21
         92           92           89         327          313.70
         93           93           86         327          324.64
         94           94           90         327          310.21
         95           95           86         327          324.64
         96           96           94         327          297.01
         97           97           86         327          324.64
         98           98           84         327          332.37
         99           99           86         327          324.64
        100          100           86         327          324.64
        101          101           85         327          328.46
        102          102           86         327          324.64
        103          103           90         327          310.21
        104          104           90         327          310.21
        105          105           89         327          313.70
        106          106           90         325          310.21
        107          107           94         326          297.01
        108          108           89         327          313.70
        109          109           94         327          297.01
        110          110           85         327          328.46
        111          111           86         327          324.64
        112          112           85         327          328.46
        113          113           85         327          328.46
        114          114           84         327          332.37
        115          115           88         327          317.26
        116          116           85         327          328.46
        117          117           86         327          324.64
        118          118           87         327          320.91
        119          119           85         327          328.46
        120          120           86         327          324.64
        121          121           90         326          310.21
        122          122           94         326          297.01
        123          123           84         327          332.37
        124          124           84         327          332.37
        125          125           84         327          332.37
        126          126           93         327          300.20
        127          127           89         326          313.70
        128          128           90         327          310.21
        129          129           94         326          297.01
        130          130           94         327          297.01
        131          131           86         327          324.64
        132          132           94         326          297.01
        133          133           91         327          306.80
        134          134           90         327          310.21
        135          135           86         327          324.64
        136          136           91         326          306.80
        137          137           85         327          328.46
        138          138           86         327          324.64
        139          139           86         327          324.64
        140          140           86         327          324.64
        141          141           86         327          324.64
        142          142           85         327          328.46
        143          143           90         327          310.21
        144          144           84         327          332.37
        145          145           87         327          320.91
        146          146           85         327          328.46
        147          147           94         326          297.01
        148          148           94         326          297.01
        149          149           89         327          313.70
        150          150           85         327          328.46
        151          151           86         327          324.64
        152          152           89         327          313.70
        153          153           84         327          332.37
        154          154           94         327          297.01
        155          155           94         326          297.01
        156          156           89         327          313.70
        157          157           86         327          324.64
        158          158           86         327          324.64
        159          159           85         327          328.46
        160          160           94         326          297.01
        161          161           86         327          324.64
        162          162           91         327          306.80
        163          163           86         327          324.64
        164          164           90         327          310.21
        165          165           94         326          297.01
        166          166           91         327          306.80
        167          167           90         327          310.21
        168          168           85         327          328.46
        169          169           84         327          332.37
        170          170           90         327          310.21
        171          171           95         327          293.88
        172          172           87         327          320.91
        173          173           90         327          310.21
        174          174           85         327          328.46
        175          175           88         327          317.26
        176          176           93         327          300.20
        177          177           94         327          297.01
        178          178           85         327          328.46
        179          179           95         327          293.88
        180          180           90         327          310.21
