Solution ID,f[1],f[2],f[3]
11268,63.0,471.0,416.714285714
10250,76.0,394.0,345.434210526
21039,103.0,303.0,254.883495146
23290,96.0,325.0,273.46875
17450,58.0,500.0,452.637931034
20999,70.0,414.0,375.042857143
10303,52.0,559.0,504.865384615
16566,77.0,391.0,340.948051948
24250,86.0,351.0,305.26744186
24251,85.0,351.0,308.858823529
14450,93.0,340.0,282.290322581
14451,92.0,340.0,285.358695652
23060,149.0,279.0,176.194630872
17531,98.0,321.0,267.887755102
23063,146.0,279.0,179.815068493
24430,166.0,266.0,158.15060241
22214,135.0,266.0,194.466666667
23411,50.0,581.0,525.06
24443,113.0,287.0,232.327433628
22756,48.0,586.0,546.9375
18723,51.0,572.0,514.764705882
23061,148.0,279.0,177.385135135
23062,147.0,279.0,178.591836735
19864,68.0,433.0,386.073529412
20882,137.0,272.0,191.627737226
18835,81.0,372.0,324.111111111
20905,57.0,506.0,460.578947368
19908,102.0,306.0,257.382352941
20940,143.0,275.0,183.587412587
20941,144.0,275.0,182.3125
20943,141.0,276.0,186.191489362
20944,142.0,275.0,184.88028169
19937,105.0,295.0,250.028571429
21001,82.0,362.0,320.158536585
21025,89.0,351.0,294.97752809
21026,90.0,351.0,291.7
21028,91.0,348.0,288.494505495
24157,169.0,263.0,155.343195266
22075,121.0,286.0,216.966942149
21067,139.0,266.0,188.870503597
21068,140.0,266.0,187.521428571
24147,49.0,585.0,535.775510204
22108,60.0,484.0,437.55
22109,59.0,484.0,444.966101695
23148,83.0,358.0,316.301204819
24435,107.0,291.0,245.355140187
23165,167.0,266.0,157.203592814
24196,136.0,279.0,193.036764706
23184,100.0,312.0,262.53
24217,120.0,287.0,218.775
22127,73.0,403.0,359.630136986
23219,123.0,277.0,213.43902439
23220,122.0,277.0,215.18852459
24248,88.0,351.0,298.329545455
24249,87.0,351.0,301.75862069
23226,61.0,478.0,430.37704918
24252,84.0,351.0,312.535714286
22208,132.0,272.0,198.886363636
22210,133.0,269.0,197.390977444
20939,145.0,279.0,181.055172414
22212,134.0,268.0,195.917910448
24271,104.0,299.0,252.432692308
24276,106.0,293.0,247.669811321
23260,74.0,403.0,354.77027027
22250,138.0,269.0,190.239130435
24299,130.0,273.0,201.946153846
24300,131.0,273.0,200.404580153
13040,72.0,408.0,364.625
23292,97.0,322.0,270.649484536
22273,160.0,270.0,164.08125
22274,161.0,269.0,163.062111801
9995,75.0,397.0,350.04
23341,126.0,267.0,208.357142857
24336,71.0,408.0,369.76056338
10005,62.0,472.0,423.435483871
23322,118.0,287.0,222.483050847
10016,69.0,417.0,380.47826087
13089,94.0,340.0,279.287234043
23340,125.0,268.0,210.024
7981,53.0,550.0,495.339622642
24384,114.0,286.0,230.289473684
22162,109.0,291.0,240.853211009
23366,158.0,270.0,166.158227848
23368,156.0,270.0,168.288461538
23374,150.0,270.0,175.02
24406,124.0,273.0,211.717741935
12120,65.0,454.0,403.892307692
24409,127.0,269.0,206.716535433
24411,128.0,268.0,205.1015625
24413,129.0,266.0,203.511627907
24415,159.0,270.0,165.113207547
23392,162.0,272.0,162.055555556
24417,157.0,270.0,167.21656051
24419,155.0,270.0,169.374193548
24420,154.0,270.0,170.474025974
24421,153.0,270.0,171.588235294
24422,152.0,270.0,172.717105263
24423,151.0,270.0,173.860927152
24425,163.0,271.0,161.061349693
24427,164.0,270.0,160.079268293
24428,165.0,269.0,159.109090909
13165,79.0,377.0,332.316455696
13166,78.0,380.0,336.576923077
24432,168.0,265.0,156.267857143
22163,108.0,291.0,243.083333333
24437,170.0,263.0,154.429411765
24439,171.0,263.0,153.526315789
24440,119.0,286.0,220.613445378
14203,64.0,462.0,410.203125
24448,115.0,286.0,228.286956522
14219,99.0,315.0,265.181818182
15258,67.0,443.0,391.835820896
15259,66.0,443.0,397.772727273
13221,56.0,511.0,468.803571429
12208,80.0,377.0,328.1625
14270,55.0,518.0,477.327272727
24395,117.0,287.0,224.384615385
24396,116.0,287.0,226.318965517
14294,95.0,337.0,276.347368421
7162,54.0,529.0,486.166666667
16357,101.0,312.0,259.930693069
23208,112.0,288.0,234.401785714
23209,111.0,288.0,236.513513514
23210,110.0,288.0,238.663636364
