Solution ID,f[1],f[2],f[3]
24237,107.0,327.0,263.514018692
12000,72.0,456.0,391.611111111
23336,120.0,294.0,234.966666667
18158,80.0,411.0,352.45
24307,89.0,390.0,316.808988764
16824,52.0,611.0,542.230769231
22260,131.0,287.0,215.236641221
16840,47.0,649.0,599.914893617
12815,54.0,585.0,522.148148148
16953,55.0,571.0,512.654545455
12864,104.0,335.0,271.115384615
12867,105.0,334.0,268.533333333
10836,59.0,542.0,477.898305085
21077,140.0,288.0,201.4
19078,91.0,382.0,309.846153846
8844,50.0,640.0,563.92
21154,74.0,451.0,381.027027027
23228,83.0,403.0,339.710843373
19157,69.0,489.0,408.637681159
19165,78.0,421.0,361.487179487
21234,114.0,308.0,247.333333333
19188,57.0,562.0,494.666666667
19214,106.0,331.0,266.0
23314,112.0,312.0,251.75
23316,113.0,310.0,249.522123894
23321,119.0,301.0,236.941176471
21281,132.0,287.0,213.606060606
11047,71.0,468.0,397.126760563
11048,70.0,470.0,402.8
21290,133.0,287.0,212.0
23346,152.0,284.0,185.5
23347,151.0,284.0,186.728476821
21300,134.0,287.0,210.417910448
23349,149.0,284.0,189.234899329
23350,148.0,284.0,190.513513514
23351,147.0,284.0,191.80952381
23352,146.0,284.0,193.123287671
23348,150.0,284.0,187.973333333
23368,92.0,365.0,306.47826087
23369,93.0,362.0,303.182795699
23373,94.0,359.0,299.957446809
23374,95.0,358.0,296.8
23375,96.0,357.0,293.708333333
23353,145.0,284.0,194.455172414
23399,122.0,294.0,231.114754098
23400,123.0,293.0,229.235772358
23405,125.0,289.0,225.568
23410,124.0,291.0,227.387096774
23418,136.0,290.0,207.323529412
23434,157.0,277.0,179.592356688
23437,158.0,274.0,178.455696203
7054,63.0,523.0,447.555555556
7092,51.0,634.0,552.862745098
22345,111.0,310.0,254.018018018
7053,64.0,523.0,440.5625
24465,161.0,280.0,175.130434783
12861,103.0,340.0,273.747572816
11797,68.0,504.0,414.647058824
15895,82.0,404.0,343.853658537
22103,137.0,290.0,205.810218978
22104,138.0,288.0,204.31884058
22106,139.0,287.0,202.848920863
18013,67.0,504.0,420.835820896
18014,66.0,504.0,427.212121212
18015,65.0,506.0,433.784615385
24181,48.0,647.0,587.416666667
24183,49.0,646.0,575.428571429
24199,160.0,281.0,176.225
24200,156.0,280.0,180.743589744
22166,86.0,393.0,327.860465116
22167,87.0,390.0,324.091954023
20124,58.0,555.0,486.137931034
24224,98.0,354.0,287.714285714
24235,109.0,314.0,258.678899083
24245,53.0,606.0,532.0
22207,56.0,562.0,503.5
24258,60.0,542.0,469.933333333
13945,102.0,341.0,276.431372549
24297,85.0,393.0,331.717647059
18154,79.0,419.0,356.911392405
12014,75.0,442.0,375.946666667
18159,81.0,411.0,348.098765432
10834,61.0,542.0,462.229508197
22280,153.0,284.0,184.287581699
22282,154.0,283.0,183.090909091
24332,99.0,344.0,284.808080808
24335,100.0,337.0,281.96
24336,101.0,337.0,279.168316832
24337,108.0,317.0,261.074074074
24197,135.0,288.0,208.859259259
24357,115.0,308.0,245.182608696
22316,90.0,390.0,313.288888889
24370,117.0,302.0,240.991452991
24371,116.0,303.0,243.068965517
24383,126.0,288.0,223.777777778
24384,127.0,288.0,222.015748031
24387,128.0,286.0,220.28125
24388,129.0,286.0,218.573643411
24390,130.0,285.0,216.892307692
22352,76.0,429.0,371.0
22353,77.0,425.0,366.181818182
24413,141.0,288.0,199.971631206
24416,143.0,286.0,197.174825175
22371,62.0,542.0,454.774193548
24425,73.0,452.0,386.246575342
24435,97.0,355.0,290.680412371
22404,110.0,314.0,256.327272727
24464,159.0,280.0,177.333333333
22168,88.0,389.0,320.409090909
24468,118.0,301.0,238.949152542
24469,121.0,294.0,233.024793388
24471,155.0,283.0,181.909677419
24473,142.0,287.0,198.563380282
24477,144.0,286.0,195.805555556
24479,84.0,403.0,335.666666667
