                          2016-08-01 21:04:32.295093
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment01/SBSBPP500_run1.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           40         936          709.40
          1            1           40         939          709.40
          2            2           42         888          675.62
          3            3           40         931          709.40
          4            4           41         887          692.10
          5            5           41         827          692.10
          6            6           42         767          675.62
          7            7           42         767          675.62
          8            8           46         961          616.87
          9            9           41         900          692.10
         10           10           40         903          709.40
         11           11           42         725          675.62
         12           12           41         727          692.10
         13           13           40         929          709.40
         14           14           41         880          692.10
         15           15           44         960          644.91
         16           16           40         895          709.40
         17           17           40         958          709.40
         18           18           41         732          692.10
         19           19           46         961          616.87
         20           20           41         883          692.10
         21           21           40         941          709.40
         22           22           41         900          692.10
         23           23           40         940          709.40
         24           24           40         849          709.40
         25           25           40         940          709.40
         26           26           40         932          709.40
         27           27           42         735          675.62
         28           28           46         961          616.87
         29           29           40         961          709.40
         30           30           40         872          709.40
         31           31           40         954          709.40
         32           32           42         731          675.62
         33           33           41         758          692.10
         34           34           40         940          709.40
         35           35           40         944          709.40
         36           36           44         960          644.91
         37           37           42         859          675.62
         38           38           44         960          644.91
         39           39           40         932          709.40
         40           40           40         836          709.40
         41           41           40         907          709.40
         42           42           40         903          709.40
         43           43           41         900          692.10
         44           44           46         961          616.87
         45           45           44         960          644.91
         46           46           41         939          692.10
         47           47           40         938          709.40
         48           48           40         957          709.40
         49           49           40         933          709.40
         50           50           40         869          709.40
         51           51           42         767          675.62
         52           52           40         906          709.40
         53           53           40         940          709.40
         54           54           40         929          709.40
         55           55           40         899          709.40
         56           56           40         940          709.40
         57           57           40         958          709.40
         58           58           41         900          692.10
         59           59           42         764          675.62
         60           60           40         944          709.40
         61           61           44         960          644.91
         62           62           42         749          675.62
         63           63           40         940          709.40
         64           64           46         961          616.87
         65           65           44         960          644.91
         66           66           40         959          709.40
         67           67           42         767          675.62
         68           68           42         797          675.62
         69           69           40         869          709.40
         70           70           42         731          675.62
         71           71           40         940          709.40
         72           72           40         854          709.40
         73           73           40         822          709.40
         74           74           40         922          709.40
         75           75           41         763          692.10
         76           76           41         735          692.10
         77           77           40         914          709.40
         78           78           42         754          675.62
         79           79           41         788          692.10
         80           80           40         940          709.40
         81           81           44         960          644.91
         82           82           44         960          644.91
         83           83           41         900          692.10
         84           84           41         795          692.10
         85           85           40         898          709.40
         86           86           40         935          709.40
         87           87           42         763          675.62
         88           88           40         954          709.40
         89           89           40         940          709.40
         90           90           41         962          692.10
         91           91           42         841          675.62
         92           92           40         946          709.40
         93           93           42         869          675.62
         94           94           42         962          675.62
         95           95           40         962          709.40
         96           96           40         940          709.40
         97           97           41         778          692.10
         98           98           42         767          675.62
         99           99           40         908          709.40
        100          100           40         920          709.40
        101          101           42         962          675.62
        102          102           42         749          675.62
        103          103           40         878          709.40
        104          104           42         841          675.62
        105          105           40         938          709.40
        106          106           40         915          709.40
        107          107           44         960          644.91
        108          108           40         903          709.40
        109          109           40         940          709.40
        110          110           41         760          692.10
        111          111           42         755          675.62
        112          112           40         928          709.40
        113          113           42         747          675.62
        114          114           42         767          675.62
        115          115           40         945          709.40
        116          116           46         961          616.87
        117          117           40         957          709.40
        118          118           42         795          675.62
        119          119           42         780          675.62
        120          120           40         931          709.40
        121          121           40         941          709.40
        122          122           44         960          644.91
        123          123           42         767          675.62
        124          124           46         961          616.87
        125          125           42         767          675.62
        126          126           41         900          692.10
        127          127           40         867          709.40
        128          128           40         920          709.40
        129          129           44         960          644.91
        130          130           40         940          709.40
        131          131           41         781          692.10
        132          132           44         960          644.91
        133          133           40         830          709.40
        134          134           42         841          675.62
        135          135           41         829          692.10
        136          136           40         848          709.40
        137          137           46         961          616.87
        138          138           40         943          709.40
        139          139           41         775          692.10
        140          140           40         942          709.40
        141          141           42         803          675.62
        142          142           40         946          709.40
        143          143           40         934          709.40
        144          144           42         767          675.62
        145          145           40         910          709.40
        146          146           41         744          692.10
        147          147           44         960          644.91
        148          148           44         960          644.91
        149          149           42         915          675.62
        150          150           46         961          616.87
        151          151           40         950          709.40
        152          152           41         962          692.10
        153          153           42         767          675.62
        154          154           40         908          709.40
        155          155           44         960          644.91
        156          156           40         897          709.40
        157          157           40         895          709.40
        158          158           41         768          692.10
        159          159           40         877          709.40
        160          160           44         948          644.91
        161          161           41         738          692.10
        162          162           43         961          659.91
        163          163           40         956          709.40
        164          164           40         864          709.40
        165          165           44         960          644.91
        166          166           41         925          692.10
        167          167           40         823          709.40
        168          168           41         871          692.10
        169          169           46         961          616.87
        170          170           40         859          709.40
        171          171           40         932          709.40
        172          172           41         754          692.10
        173          173           40         887          709.40
        174          174           41         914          692.10
        175          175           40         888          709.40
        176          176           41         900          692.10
        177          177           40         940          709.40
        178          178           42         755          675.62
        179          179           40         946          709.40
        180          180           40         938          709.40
        181          181           46         961          616.87
        182          182           41         900          692.10
        183          183           42         849          675.62
        184          184           42         743          675.62
        185          185           40         869          709.40
        186          186           46         961          616.87
        187          187           46         961          616.87
        188          188           41         900          692.10
        189          189           41         766          692.10
        190          190           42         841          675.62
        191          191           40         861          709.40
        192          192           40         897          709.40
        193          193           40         951          709.40
        194          194           40         958          709.40
        195          195           42         742          675.62
        196          196           40         935          709.40
        197          197           40         940          709.40
        198          198           42         891          675.62
        199          199           40         947          709.40
        200          200           46         961          616.87
        201          201           45         961          630.58
        202          202           40         854          709.40
        203          203           41         759          692.10
        204          204           40         848          709.40
        205          205           41         900          692.10
        206          206           40         902          709.40
        207          207           41         962          692.10
        208          208           46         961          616.87
        209          209           42         767          675.62
        210          210           40         959          709.40
        211          211           45         962          630.58
        212          212           42         854          675.62
        213          213           40         943          709.40
        214          214           43         959          659.91
        215          215           41         742          692.10
        216          216           40         872          709.40
        217          217           41         742          692.10
        218          218           42         771          675.62
        219          219           41         744          692.10
        220          220           40         886          709.40
        221          221           42         841          675.62
        222          222           44         960          644.91
        223          223           42         767          675.62
        224          224           42         767          675.62
        225          225           40         958          709.40
        226          226           40         914          709.40
        227          227           40         939          709.40
        228          228           40         894          709.40
        229          229           41         721          692.10
        230          230           40         910          709.40
        231          231           46         961          616.87
        232          232           40         838          709.40
        233          233           41         768          692.10
        234          234           42         841          675.62
        235          235           40         922          709.40
        236          236           40         883          709.40
        237          237           42         717          675.62
        238          238           40         927          709.40
        239          239           40         870          709.40
        240          240           42         713          675.62
        241          241           40         863          709.40
        242          242           40         961          709.40
        243          243           41         732          692.10
        244          244           41         838          692.10
        245          245           40         936          709.40
        246          246           42         738          675.62
        247          247           40         918          709.40
        248          248           41         900          692.10
        249          249           40         842          709.40
        250          250           40         952          709.40
        251          251           42         862          675.62
        252          252           40         945          709.40
        253          253           45         959          630.58
        254          254           42         753          675.62
        255          255           42         878          675.62
        256          256           40         890          709.40
        257          257           40         900          709.40
        258          258           40         908          709.40
        259          259           41         900          692.10
        260          260           40         940          709.40
        261          261           40         877          709.40
        262          262           43         958          659.91
        263          263           40         905          709.40
        264          264           42         767          675.62
        265          265           42         795          675.62
        266          266           44         960          644.91
        267          267           42         736          675.62
        268          268           42         840          675.62
        269          269           40         940          709.40
        270          270           44         960          644.91
        271          271           40         931          709.40
        272          272           42         781          675.62
        273          273           43         962          659.91
        274          274           40         940          709.40
        275          275           41         900          692.10
        276          276           42         841          675.62
        277          277           42         733          675.62
        278          278           41         900          692.10
        279          279           40         945          709.40
        280          280           41         900          692.10
        281          281           42         763          675.62
        282          282           40         940          709.40
        283          283           41         957          692.10
        284          284           40         883          709.40
        285          285           41         828          692.10
        286          286           41         752          692.10
        287          287           40         892          709.40
        288          288           40         874          709.40
        289          289           44         960          644.91
        290          290           42         739          675.62
        291          291           40         938          709.40
        292          292           41         900          692.10
        293          293           41         961          692.10
        294          294           42         841          675.62
        295          295           42         841          675.62
        296          296           41         760          692.10
        297          297           40         821          709.40
        298          298           44         960          644.91
        299          299           40         835          709.40
        300          300           41         769          692.10
        301          301           40         890          709.40
        302          302           41         900          692.10
        303          303           46         961          616.87
        304          304           42         841          675.62
        305          305           42         747          675.62
        306          306           42         767          675.62
        307          307           42         767          675.62
        308          308           43         961          659.91
        309          309           40         926          709.40
        310          310           42         783          675.62
        311          311           40         898          709.40
        312          312           42         767          675.62
        313          313           41         765          692.10
        314          314           40         940          709.40
        315          315           44         960          644.91
        316          316           41         741          692.10
        317          317           41         749          692.10
        318          318           41         754          692.10
        319          319           40         872          709.40
        320          320           40         936          709.40
        321          321           42         767          675.62
        322          322           40         858          709.40
        323          323           42         832          675.62
        324          324           41         900          692.10
        325          325           40         940          709.40
        326          326           44         936          644.91
        327          327           40         957          709.40
        328          328           40         891          709.40
        329          329           40         865          709.40
        330          330           41         751          692.10
        331          331           40         875          709.40
        332          332           42         756          675.62
        333          333           42         882          675.62
        334          334           41         961          692.10
        335          335           40         954          709.40
        336          336           42         732          675.62
        337          337           41         900          692.10
        338          338           46         961          616.87
        339          339           44         962          644.91
        340          340           40         961          709.40
        341          341           42         841          675.62
        342          342           42         740          675.62
        343          343           42         745          675.62
        344          344           42         798          675.62
        345          345           40         895          709.40
        346          346           40         902          709.40
        347          347           40         831          709.40
        348          348           46         961          616.87
        349          349           40         902          709.40
        350          350           40         944          709.40
        351          351           41         900          692.10
        352          352           42         841          675.62
        353          353           40         837          709.40
        354          354           40         920          709.40
        355          355           40         929          709.40
        356          356           40         919          709.40
        357          357           40         949          709.40
        358          358           41         753          692.10
        359          359           41         898          692.10
        360          360           41         955          692.10
        361          361           40         952          709.40
        362          362           44         960          644.91
        363          363           44         962          644.91
        364          364           40         959          709.40
        365          365           46         961          616.87
        366          366           40         940          709.40
        367          367           40         942          709.40
        368          368           42         759          675.62
        369          369           40         955          709.40
        370          370           41         900          692.10
        371          371           40         953          709.40
        372          372           46         961          616.87
        373          373           44         960          644.91
        374          374           40         916          709.40
        375          375           40         958          709.40
        376          376           40         924          709.40
        377          377           44         960          644.91
        378          378           40         955          709.40
        379          379           41         956          692.10
        380          380           42         828          675.62
        381          381           42         748          675.62
        382          382           42         767          675.62
        383          383           41         961          692.10
        384          384           46         961          616.87
        385          385           40         933          709.40
        386          386           40         955          709.40
        387          387           40         946          709.40
        388          388           42         841          675.62
        389          389           40         940          709.40
        390          390           46         961          616.87
        391          391           41         735          692.10
        392          392           41         900          692.10
        393          393           41         900          692.10
        394          394           42         744          675.62
        395          395           42         767          675.62
        396          396           40         937          709.40
        397          397           46         961          616.87
        398          398           41         735          692.10
        399          399           40         892          709.40
        400          400           43         962          659.91
        401          401           40         856          709.40
        402          402           46         961          616.87
        403          403           43         962          659.91
        404          404           41         900          692.10
        405          405           40         898          709.40
        406          406           42         757          675.62
        407          407           40         956          709.40
        408          408           40         860          709.40
        409          409           40         897          709.40
        410          410           40         920          709.40
        411          411           44         960          644.91
        412          412           46         961          616.87
        413          413           42         902          675.62
        414          414           40         875          709.40
        415          415           40         935          709.40
        416          416           42         841          675.62
        417          417           42         820          675.62
        418          418           42         891          675.62
        419          419           40         871          709.40
        420          420           40         960          709.40
        421          421           40         913          709.40
        422          422           40         938          709.40
        423          423           41         900          692.10
        424          424           42         841          675.62
        425          425           42         767          675.62
        426          426           46         961          616.87
        427          427           41         962          692.10
        428          428           40         960          709.40
        429          429           40         946          709.40
        430          430           41         727          692.10
        431          431           40         940          709.40
        432          432           46         961          616.87
        433          433           42         767          675.62
        434          434           40         955          709.40
        435          435           46         961          616.87
        436          436           40         961          709.40
        437          437           40         947          709.40
        438          438           40         910          709.40
        439          439           42         767          675.62
        440          440           42         841          675.62
        441          441           42         739          675.62
        442          442           41         900          692.10
        443          443           42         733          675.62
        444          444           40         951          709.40
        445          445           41         760          692.10
        446          446           46         961          616.87
        447          447           40         937          709.40
        448          448           40         938          709.40
        449          449           40         907          709.40
        450          450           40         940          709.40
        451          451           44         960          644.91
        452          452           40         940          709.40
        453          453           41         799          692.10
        454          454           40         852          709.40
        455          455           40         945          709.40
        456          456           42         756          675.62
        457          457           42         742          675.62
        458          458           46         961          616.87
        459          459           41         900          692.10
        460          460           44         960          644.91
        461          461           42         841          675.62
        462          462           40         946          709.40
        463          463           40         962          709.40
        464          464           41         956          692.10
        465          465           42         719          675.62
        466          466           40         880          709.40
        467          467           42         927          675.62
        468          468           45         961          630.58
        469          469           40         934          709.40
        470          470           40         940          709.40
        471          471           42         767          675.62
        472          472           46         961          616.87
        473          473           40         938          709.40
        474          474           41         740          692.10
        475          475           41         900          692.10
        476          476           40         886          709.40
        477          477           42         767          675.62
        478          478           40         799          709.40
        479          479           41         752          692.10
        480          480           46         961          616.87
        481          481           41         962          692.10
        482          482           41         745          692.10
        483          483           40         944          709.40
        484          484           46         961          616.87
        485          485           40         943          709.40
        486          486           40         897          709.40
        487          487           44         960          644.91
        488          488           40         948          709.40
        489          489           42         788          675.62
        490          490           46         961          616.87
        491          491           44         950          644.91
        492          492           40         914          709.40
        493          493           40         844          709.40
        494          494           40         886          709.40
        495          495           40         844          709.40
        496          496           46         961          616.87
        497          497           41         957          692.10
        498          498           40         844          709.40
        499          499           42         745          675.62

There are currently  42 solutions in the Pareto Set:
  - Solution Number  8
  - Solution Number  19
  - Solution Number  28
  - Solution Number  44
  - Solution Number  64
  - Solution Number  116
  - Solution Number  124
  - Solution Number  137
  - Solution Number  150
  - Solution Number  169
  - Solution Number  181
  - Solution Number  186
  - Solution Number  187
  - Solution Number  200
  - Solution Number  208
  - Solution Number  229
  - Solution Number  231
  - Solution Number  240
  - Solution Number  253
  - Solution Number  262
  - Solution Number  303
  - Solution Number  326
  - Solution Number  338
  - Solution Number  348
  - Solution Number  365
  - Solution Number  372
  - Solution Number  384
  - Solution Number  390
  - Solution Number  397
  - Solution Number  402
  - Solution Number  412
  - Solution Number  426
  - Solution Number  432
  - Solution Number  435
  - Solution Number  446
  - Solution Number  458
  - Solution Number  472
  - Solution Number  478
  - Solution Number  480
  - Solution Number  484
  - Solution Number  490
  - Solution Number  496


Generation  2 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0          500           43         741          659.91
          1          501           41         939          692.10
          2          502           43         722          659.91
          3          503           41         961          692.10
          4          504           42         809          675.62
          5          505           42         827          675.62
          6          506           43         767          659.91
          7          507           42         767          675.62
          8          508           47         961          603.74
          9          509           42         892          675.62
         10          510           41         903          692.10
         11          511           43         961          659.91
         12          512           42         728          675.62
         13          513           41         929          692.10
         14          514           42         880          675.62
         15          515           45         960          630.58
         16          516           41         895          692.10
         17          517           41         961          692.10
         18          518           42         732          675.62
         19          519           47         961          603.74
         20          520           42         814          675.62
         21          521           43         961          659.91
         22          522           41         895          692.10
         23          523           43         900          659.91
         24          524           42         743          675.62
         25          525           43         722          659.91
         26          526           42         728          675.62
         27          527           43         936          659.91
         28          528           46         961          616.87
         29          529           40         961          709.40
         30          530           43         961          659.91
         31          531           41         954          692.10
         32          532           43         724          659.91
         33          533           42         758          675.62
         34          534           43         950          659.91
         35          535           41         944          692.10
         36          536           42         958          675.62
         37          537           43         859          659.91
         38          538           41         901          692.10
         39          539           43         714          659.91
         40          540           41         836          692.10
         41          541           41         907          692.10
         42          542           41         903          692.10
         43          543           41         920          692.10
         44          544           42         735          675.62
         45          545           45         960          630.58
         46          546           42         939          675.62
         47          547           43         961          659.91
         48          548           41         957          692.10
         49          549           41         961          692.10
         50          550           41         869          692.10
         51          551           43         767          659.91
         52          552           41         906          692.10
         53          553           41         940          692.10
         54          554           43         783          659.91
         55          555           41         899          692.10
         56          556           43         722          659.91
         57          557           42         723          675.62
         58          558           43         716          659.91
         59          559           42         764          675.62
         60          560           41         944          692.10
         61          561           43         961          659.91
         62          562           41         955          692.10
         63          563           41         940          692.10
         64          564           47         961          603.74
         65          565           45         960          630.58
         66          566           41         959          692.10
         67          567           43         767          659.91
         68          568           41         950          692.10
         69          569           41         869          692.10
         70          570           43         961          659.91
         71          571           41         900          692.10
         72          572           41         854          692.10
         73          573           41         822          692.10
         74          574           41         922          692.10
         75          575           43         760          659.91
         76          576           41         878          692.10
         77          577           41         914          692.10
         78          578           43         722          659.91
         79          579           43         773          659.91
         80          580           41         940          692.10
         81          581           41         901          692.10
         82          582           45         960          630.58
         83          583           43         900          659.91
         84          584           42         795          675.62
