448	324

10	71

16	13

96	46

93	84

10	13

83	75

31	98

84	61

33	51

66	12

98	22

70	100

12	100

95	10

59	55

24	18

22	71

78	77

77	10

13	93

22	43

41	95

52	81

35	16

10	10

93	87

13	14

100	100

61	98

92	98

14	100

96	26

10	95

74	68

95	10

51	93

66	10

80	30

100	64

15	62

97	13

95	22

10	45

22	83

58	91

10	40

25	44

91	38

10	93

22	59

44	75

28	30

45	17

97	100

12	35

10	22

60	17

47	40

32	20

80	90

79	13

14	85

76	40

51	53

63	47

98	99

42	34

32	15

83	23

10	25

32	100

10	33

38	39

100	99

15	18

74	27

70	17

85	14

86	90

39	78

67	86

14	92

83	60

10	18

98	95

21	16

32	84

100	25

14	34

52	99

73	100

71	80

86	100

12	14

97	99

57	26

31	10

67	36

89	32

65	59

85	15

77	100

28	28

64	10

92	38

79	100

10	62

23	14

28	79

10	97

10	86

73	95

61	43

10	98

81	28

34	15

52	19

95	48

73	72

98	50

92	100

82	11

35	57

19	100

20	41

34	86

29	95

10	33

58	59

100	10

89	99

63	89

29	66

25	30

28	99

50	53

87	94

65	11

26	11

40	56

97	91

79	12

99	80

12	88

100	95

95	86

99	18

37	12

10	99

100	37

29	77

19	32

10	85

19	99

50	96

71	84

10	96

18	11

100	86

55	73

12	13

14	25

62	65

50	97

100	87

36	100

97	95

64	88

76	13

49	67

97	89

98	39

46	13

80	22

70	11

16	57

87	54

32	54

19	29

13	34

15	29

10	100

10	10

80	61

10	11

60	92

35	12

21	26

58	14

72	39

10	97

13	97

94	98

19	33

32	62

15	12

11	53

98	15

15	79

68	50

100	74

17	96

48	27

51	91

82	11

100	24

99	46

61	52

80	43

100	97

15	40

82	98

46	89

90	66

95	30

55	63

32	23

47	12

91	52

30	13

70	69

60	51

78	84

78	63

83	87

11	36

60	15

96	10

10	87

88	97

81	95

13	76

96	94

13	21

77	76

19	88

71	63

76	51

72	91

62	19

86	77

25	28

34	62

11	96

21	19

12	31

60	10

92	20

78	75

94	10

25	37

44	22

100	71

61	99

32	67

65	25

10	98

100	69

35	10

96	16

10	14

50	32

11	15

33	10

23	24

60	100

46	10

19	53

36	40

11	78

10	53

20	17

47	14

13	21

100	10

34	16

13	34

11	82

62	15

10	18

79	68

100	89

66	14

42	25

35	14

10	88

17	100

12	13

10	86

67	64

79	24

25	62

48	37

14	48

52	33

13	100

27	25

100	94

10	100

40	56

23	92

64	14

94	61

11	16

12	17

62	55

20	10

67	39

56	15

100	54

85	39

89	11

41	77

100	14

22	43

17	57

93	99

89	30

33	97

61	15

46	90

29	93

99	98

10	86

25	10

50	95

95	100

23	100

10	92

33	37

15	25

100	14

55	100

45	93

56	39

82	88

29	89

44	98

33	11

90	97

100	94

58	100

93	41

77	100

98	99

41	71

27	20

17	33

38	36

18	100

99	100

77	70

28	43

61	47

78	64

16	61

10	56

80	45

100	46

36	24

100	93

33	100

23	97

82	12

10	98

97	33

61	87

17	85

100	27

93	100

33	48

41	14

100	44

85	37

60	11

95	91

62	14

10	95

32	74

56	86

90	24

28	10

96	100

15	53

90	25

59	12

100	20

100	37

10	12

40	20

18	100

73	64

24	23

10	12

11	10

52	58

21	15

14	83

82	97

50	17

100	10

94	26

66	90

12	54

39	78

26	37

22	69

28	30

89	15

45	76

31	23

89	77

82	26

44	15

60	100

18	10

77	76

11	43

98	24

85	51

96	54

100	17

69	86

21	15

100	78

42	90

33	81

96	58

27	49

22	10

99	19

99	88

97	24

10	10

71	10

89	12

16	81

15	83

31	100

92	100

88	12

27	10

14	99

95	16

10	80

95	90

47	89

10	100

16	100

68	10

54	41

12	99

76	87

49	11

19	88

10	10

17	86

85	95

98	12

40	58

96	14

13	87

13	67

82	85

100	43

18	83

100	47

94	65

10	72

40	26

26	43

17	84

25	44

56	83

20	55

96	79

17	89

41	74

99	23

83	19

18	21

28	66

100	99

100	100

72	60

15	37

61	25

66	95

46	87

16	15

21	60

18	83

85	14

30	63

82	10

60	97

72	60

80	97

77	30

32	38

