Solution ID,f[1],f[2],f[3]
4227,76.0,478.0,366.302631579
12428,472.0,102.0,58.9809322034
20650,107.0,382.0,260.177570093
20651,108.0,381.0,257.768518519
20684,429.0,102.0,64.8927738928
1408,74.0,528.0,376.202702703
20767,114.0,396.0,244.201754386
20865,426.0,105.0,65.3497652582
23309,445.0,100.0,62.5595505618
21991,110.0,384.0,253.081818182
22001,124.0,370.0,224.508064516
9237,78.0,445.0,356.91025641
13363,75.0,500.0,371.186666667
1212,73.0,552.0,381.356164384
21767,79.0,443.0,352.392405063
23413,411.0,121.0,67.7347931873
23438,422.0,109.0,65.9691943128
21911,414.0,110.0,67.2439613527
21989,109.0,389.0,255.403669725
21994,112.0,379.0,248.5625
21996,113.0,376.0,246.362831858
22049,104.0,388.0,267.682692308
22051,102.0,388.0,272.931372549
22285,125.0,370.0,222.712
18007,86.0,405.0,323.709302326
18008,85.0,408.0,327.517647059
18009,84.0,408.0,331.416666667
18024,88.0,394.0,316.352272727
18025,87.0,394.0,319.988505747
22209,105.0,382.0,265.133333333
22210,106.0,381.0,262.632075472
18155,466.0,100.0,59.7403433476
18156,467.0,100.0,59.6124197002
14063,464.0,100.0,59.9978448276
14064,465.0,100.0,59.8688172043
22294,103.0,388.0,270.281553398
22318,93.0,360.0,299.344086022
22319,94.0,360.0,296.159574468
23533,428.0,104.0,65.0443925234
23537,431.0,102.0,64.5916473318
23622,123.0,370.0,226.333333333
23623,122.0,370.0,228.18852459
23629,116.0,370.0,239.99137931
14971,80.0,426.0,347.9875
14975,81.0,420.0,343.691358025
14976,82.0,418.0,339.5
19183,97.0,369.0,287.0
23306,444.0,101.0,62.7004504505
19213,99.0,373.0,281.202020202
19214,100.0,373.0,278.39
19215,101.0,372.0,275.633663366
15156,473.0,100.0,58.8562367865
15189,83.0,416.0,335.409638554
23384,453.0,100.0,61.4547461369
23397,442.0,102.0,62.9841628959
23411,413.0,113.0,67.406779661
23412,412.0,121.0,67.5703883495
23414,410.0,121.0,67.9
19337,433.0,107.0,64.2933025404
19338,434.0,105.0,64.1451612903
19343,435.0,105.0,63.9977011494
23441,423.0,106.0,65.8132387707
23442,424.0,106.0,65.6580188679
23443,425.0,105.0,65.5035294118
23469,450.0,100.0,61.8644444444
23470,449.0,100.0,62.0022271715
19378,452.0,100.0,61.5907079646
19379,451.0,100.0,61.7272727273
15304,463.0,100.0,60.1274298056
15305,460.0,100.0,60.5195652174
15306,462.0,100.0,60.2575757576
23510,447.0,100.0,62.2796420582
23511,446.0,100.0,62.4192825112
19417,468.0,100.0,59.485042735
19418,469.0,100.0,59.3582089552
19421,482.0,100.0,57.7572614108
23519,459.0,100.0,60.651416122
19428,454.0,100.0,61.3193832599
23529,470.0,100.0,59.2319148936
23530,471.0,100.0,59.1061571125
23532,427.0,104.0,65.1967213115
23542,455.0,100.0,61.1846153846
23425,417.0,110.0,66.7601918465
19479,441.0,104.0,63.126984127
23699,439.0,103.0,63.4145785877
19502,111.0,388.0,250.801801802
23609,92.0,360.0,302.597826087
23610,91.0,360.0,305.923076923
23611,90.0,361.0,309.322222222
23624,121.0,370.0,230.074380165
23625,120.0,370.0,231.991666667
23626,119.0,370.0,233.941176471
23627,118.0,370.0,235.923728814
23628,117.0,370.0,237.94017094
23630,115.0,370.0,242.07826087
23639,415.0,110.0,67.0819277108
23645,409.0,123.0,68.0660146699
23646,408.0,123.0,68.2328431373
23647,407.0,126.0,68.4004914005
23661,438.0,103.0,63.5593607306
23663,436.0,104.0,63.8509174312
23664,437.0,104.0,63.704805492
19571,421.0,110.0,66.1258907363
19572,420.0,110.0,66.2833333333
19573,419.0,110.0,66.4415274463
19574,418.0,110.0,66.6004784689
23674,440.0,102.0,63.2704545455
19588,96.0,372.0,289.989583333
19589,95.0,372.0,293.042105263
19595,89.0,372.0,312.797752809
23692,443.0,102.0,62.841986456
23693,448.0,100.0,62.140625
23697,416.0,110.0,66.9206730769
19610,483.0,100.0,57.6376811594
19611,457.0,100.0,60.9168490153
19612,456.0,100.0,61.0504385965
23373,432.0,107.0,64.4421296296
7625,77.0,458.0,361.545454545
20061,492.0,100.0,56.5833333333
23535,430.0,102.0,64.7418604651
16209,488.0,100.0,57.0471311475
12115,487.0,100.0,57.1642710472
16215,493.0,100.0,56.4685598377
16217,491.0,100.0,56.6985743381
16218,490.0,100.0,56.8142857143
12126,489.0,100.0,56.9304703476
12141,481.0,100.0,57.8773388773
21822,480.0,100.0,57.9979166667
16270,486.0,100.0,57.2818930041
16271,485.0,100.0,57.4
16282,476.0,100.0,58.4852941176
16284,478.0,100.0,58.2405857741
16285,479.0,100.0,58.1189979123
21832,484.0,100.0,57.5185950413
16314,458.0,100.0,60.7838427948
16315,461.0,100.0,60.3882863341
16358,474.0,100.0,58.7320675105
16359,475.0,100.0,58.6084210526
16360,477.0,100.0,58.3626834382
20468,499.0,100.0,55.7895791583
20469,498.0,100.0,55.9016064257
20470,497.0,100.0,56.014084507
8186,500.0,100.0,55.678
4092,496.0,100.0,56.127016129
4093,495.0,100.0,56.2404040404
4094,494.0,100.0,56.3542510121
16383,98.0,372.0,284.071428571
