Solution ID,f[1],f[2],f[3]
22537,50.0,778.0,552.94
23898,148.0,243.0,186.804054054
20571,228.0,180.0,121.25877193
20700,124.0,329.0,222.959677419
20701,123.0,329.0,224.772357724
20702,122.0,329.0,226.614754098
20703,121.0,329.0,228.487603306
20704,120.0,329.0,230.391666667
24956,208.0,191.0,132.918269231
24830,51.0,699.0,542.098039216
24850,254.0,172.0,108.846456693
24851,255.0,172.0,108.419607843
14615,56.0,567.0,493.696428571
14617,57.0,563.0,485.035087719
24862,163.0,226.0,169.613496933
24863,162.0,226.0,170.660493827
24864,161.0,226.0,171.720496894
24865,160.0,226.0,172.79375
24885,132.0,272.0,209.446969697
24892,61.0,517.0,453.229508197
24909,74.0,483.0,373.608108108
24910,73.0,483.0,378.726027397
24922,164.0,226.0,168.579268293
24945,143.0,260.0,193.335664336
24953,206.0,191.0,134.208737864
24961,209.0,191.0,132.282296651
24963,216.0,182.0,127.99537037
24964,217.0,182.0,127.405529954
24966,215.0,182.0,128.590697674
24968,229.0,177.0,120.729257642
20875,89.0,499.0,310.640449438
24975,233.0,175.0,118.656652361
24976,232.0,175.0,119.168103448
24985,234.0,175.0,118.14957265
24996,254.0,172.0,108.846456693
24997,255.0,172.0,108.419607843
25000,257.0,172.0,107.575875486
25002,258.0,172.0,107.158914729
25003,259.0,172.0,106.745173745
25004,260.0,172.0,106.334615385
25013,65.0,490.0,425.338461538
25026,67.0,487.0,412.641791045
25027,68.0,483.0,406.573529412
25028,69.0,483.0,400.68115942
25031,71.0,480.0,389.394366197
25032,72.0,476.0,383.986111111
25053,190.0,201.0,145.510526316
25054,191.0,200.0,144.748691099
25072,227.0,181.0,121.792951542
2547,52.0,640.0,531.673076923
25076,226.0,180.0,122.331858407
25078,228.0,180.0,121.25877193
25092,244.0,168.0,113.307377049
25094,245.0,168.0,112.844897959
25096,246.0,168.0,112.386178862
18960,147.0,251.0,188.074829932
25106,66.0,490.0,418.893939394
25347,186.0,202.0,148.639784946
25111,69.0,483.0,400.68115942
25115,70.0,476.0,394.957142857
14882,59.0,547.0,468.593220339
25126,79.0,473.0,349.962025316
18984,159.0,234.0,173.880503145
25130,80.0,465.0,345.5875
25131,83.0,476.0,333.096385542
25132,84.0,475.0,329.130952381
25133,85.0,475.0,325.258823529
25134,86.0,473.0,321.476744186
25135,86.0,473.0,321.476744186
25136,87.0,467.0,317.781609195
25137,88.0,465.0,314.170454545
18994,165.0,224.0,167.557575758
19005,167.0,214.0,165.550898204
19006,166.0,221.0,166.548192771
25157,88.0,465.0,314.170454545
25158,139.0,259.0,198.899280576
25159,140.0,259.0,197.478571429
25161,138.0,260.0,200.34057971
23114,240.0,171.0,115.195833333
23115,239.0,171.0,115.677824268
23116,238.0,171.0,116.163865546
23117,237.0,171.0,116.654008439
25166,136.0,260.0,203.286764706
25167,135.0,260.0,204.792592593
25168,134.0,260.0,206.320895522
25169,133.0,268.0,207.872180451
23123,214.0,184.0,129.191588785
23124,213.0,186.0,129.798122066
23125,212.0,186.0,130.410377358
25191,153.0,238.0,180.699346405
25193,156.0,236.0,177.224358974
25195,157.0,235.0,176.095541401
25197,158.0,234.0,174.981012658
25198,159.0,234.0,173.880503145
25202,167.0,214.0,165.550898204
25212,171.0,210.0,161.678362573
25230,180.0,205.0,153.594444444
25231,183.0,206.0,151.076502732
25232,184.0,206.0,150.255434783
25240,185.0,206.0,149.443243243
25251,187.0,202.0,147.844919786
19109,213.0,186.0,129.798122066
25255,188.0,200.0,147.058510638
25256,189.0,200.0,146.28042328
23211,253.0,172.0,109.276679842
23214,253.0,172.0,109.276679842
23217,182.0,206.0,151.906593407
19128,210.0,188.0,131.652380952
25279,212.0,186.0,130.410377358
23234,218.0,182.0,126.821100917
23243,231.0,175.0,119.683982684
25300,227.0,181.0,121.792951542
25303,224.0,182.0,123.424107143
25304,223.0,182.0,123.977578475
23271,63.0,503.0,438.841269841
25321,216.0,182.0,127.99537037
25322,217.0,182.0,127.405529954
25323,230.0,177.0,120.204347826
25324,73.0,483.0,378.726027397
25329,244.0,168.0,113.307377049
25330,245.0,168.0,112.844897959
25332,247.0,168.0,111.931174089
25333,247.0,168.0,111.931174089
25335,79.0,473.0,349.962025316
25336,82.0,466.0,337.158536585
25337,81.0,465.0,341.320987654
25338,81.0,465.0,341.320987654
25339,154.0,238.0,179.525974026
25340,153.0,238.0,180.699346405
25341,181.0,205.0,152.745856354
25342,179.0,205.0,154.452513966
23299,65.0,490.0,425.338461538
23300,64.0,490.0,431.984375
13665,145.0,263.0,190.668965517
23315,178.0,207.0,155.320224719
23318,179.0,205.0,154.452513966
23329,202.0,195.0,136.866336634
23343,209.0,191.0,132.282296651
23407,131.0,277.0,211.045801527
23408,130.0,288.0,212.669230769
17267,55.0,570.0,502.672727273
23428,132.0,272.0,209.446969697
23447,149.0,243.0,185.55033557
23448,150.0,243.0,184.313333333
23471,162.0,226.0,170.660493827
25075,225.0,181.0,122.875555556
23476,170.0,211.0,162.629411765
23477,171.0,210.0,161.678362573
23486,176.0,206.0,157.085227273
23487,177.0,205.0,156.197740113
23499,175.0,207.0,157.982857143
23500,174.0,207.0,158.890804598
23501,173.0,207.0,159.809248555
23509,185.0,206.0,149.443243243
23511,186.0,202.0,148.639784946
23574,219.0,180.0,126.242009132
23616,232.0,175.0,119.168103448
23646,125.0,302.0,221.176
23652,127.0,289.0,217.692913386
23654,128.0,282.0,215.9921875
23655,129.0,279.0,214.317829457
23696,250.0,170.0,110.588
23697,249.0,170.0,111.032128514
23698,248.0,170.0,111.47983871
23705,241.0,170.0,114.717842324
23709,62.0,517.0,445.919354839
23732,74.0,483.0,373.608108108
23736,75.0,480.0,368.626666667
23737,76.0,476.0,363.776315789
23738,77.0,475.0,359.051948052
23739,78.0,475.0,354.448717949
23740,54.0,589.0,511.981481481
23750,201.0,197.0,137.547263682
23751,200.0,197.0,138.235
23752,199.0,197.0,138.929648241
23753,198.0,197.0,139.631313131
23754,197.0,197.0,140.340101523
23755,196.0,197.0,141.056122449
23756,195.0,197.0,141.779487179
23757,194.0,197.0,142.510309278
23758,193.0,197.0,143.248704663
23759,192.0,197.0,143.994791667
23760,205.0,191.0,134.863414634
23761,204.0,191.0,135.524509804
23762,203.0,191.0,136.192118227
17623,60.0,539.0,460.783333333
23777,66.0,490.0,418.893939394
23788,145.0,263.0,190.668965517
21782,251.0,170.0,110.147410359
21784,252.0,171.0,109.71031746
17697,53.0,611.0,521.641509434
