                          2016-08-03 23:25:51.787147
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment03/SBSBPP500_run3.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           45         702          604.62
          1            1           45         697          604.62
          2            2           46         699          591.48
          3            3           46         687          591.48
          4            4           46         695          591.48
          5            5           46         700          591.48
          6            6           47         699          578.89
          7            7           47         699          578.89
          8            8           55         702          494.69
          9            9           47         700          578.89
         10           10           47         701          578.89
         11           11           47         676          578.89
         12           12           46         671          591.48
         13           13           46         696          591.48
         14           14           48         702          566.83
         15           15           53         702          513.36
         16           16           47         701          578.89
         17           17           46         702          591.48
         18           18           46         686          591.48
         19           19           56         702          485.86
         20           20           46         695          591.48
         21           21           47         698          578.89
         22           22           47         700          578.89
         23           23           47         700          578.89
         24           24           46         701          591.48
         25           25           46         702          591.48
         26           26           45         700          604.62
         27           27           46         693          591.48
         28           28           56         702          485.86
         29           29           46         701          591.48
         30           30           46         701          591.48
         31           31           46         700          591.48
         32           32           47         696          578.89
         33           33           47         663          578.89
         34           34           47         700          578.89
         35           35           47         700          578.89
         36           36           53         702          513.36
         37           37           48         698          566.83
         38           38           53         702          513.36
         39           39           46         701          591.48
         40           40           45         701          604.62
         41           41           47         697          578.89
         42           42           46         702          591.48
         43           43           47         700          578.89
         44           44           56         702          485.86
         45           45           53         702          513.36
         46           46           47         701          578.89
         47           47           45         702          604.62
         48           48           45         702          604.62
         49           49           45         700          604.62
         50           50           45         701          604.62
         51           51           47         699          578.89
         52           52           47         695          578.89
         53           53           47         700          578.89
         54           54           45         702          604.62
         55           55           45         702          604.62
         56           56           45         698          604.62
         57           57           46         702          591.48
         58           58           47         700          578.89
         59           59           47         682          578.89
         60           60           47         698          578.89
         61           61           53         702          513.36
         62           62           47         701          578.89
         63           63           47         700          578.89
         64           64           56         702          485.86
         65           65           53         702          513.36
         66           66           45         702          604.62
         67           67           47         699          578.89
         68           68           47         682          578.89
         69           69           46         701          591.48
         70           70           47         675          578.89
         71           71           47         700          578.89
         72           72           47         697          578.89
         73           73           47         696          578.89
         74           74           47         702          578.89
         75           75           46         700          591.48
         76           76           47         696          578.89
         77           77           47         699          578.89
         78           78           46         686          591.48
         79           79           46         700          591.48
         80           80           47         700          578.89
         81           81           53         702          513.36
         82           82           53         702          513.36
         83           83           47         700          578.89
         84           84           46         694          591.48
         85           85           47         696          578.89
         86           86           46         702          591.48
         87           87           47         699          578.89
         88           88           45         701          604.62
         89           89           47         700          578.89
         90           90           46         701          591.48
         91           91           48         700          566.83
         92           92           46         693          591.48
         93           93           47         682          578.89
         94           94           52         702          523.23
         95           95           45         702          604.62
         96           96           47         700          578.89
         97           97           47         670          578.89
         98           98           47         699          578.89
         99           99           46         702          591.48
        100          100           46         700          591.48
        101          101           49         702          555.27
        102          102           46         695          591.48
        103          103           47         700          578.89
        104          104           48         700          566.83
        105          105           47         702          578.89
        106          106           47         699          578.89
        107          107           53         702          513.36
        108          108           46         699          591.48
        109          109           47         700          578.89
        110          110           47         674          578.89
        111          111           47         661          578.89
        112          112           46         701          591.48
        113          113           47         699          578.89
        114          114           47         699          578.89
        115          115           46         702          591.48
        116          116           56         702          485.86
        117          117           45         701          604.62
        118          118           47         672          578.89
        119          119           47         688          578.89
        120          120           46         702          591.48
        121          121           46         698          591.48
        122          122           53         702          513.36
        123          123           47         699          578.89
        124          124           56         702          485.86
        125          125           47         699          578.89
        126          126           47         700          578.89
        127          127           46         695          591.48
        128          128           47         695          578.89
        129          129           53         702          513.36
        130          130           47         700          578.89
        131          131           46         679          591.48
        132          132           53         702          513.36
        133          133           46         688          591.48
        134          134           48         700          566.83
        135          135           46         671          591.48
        136          136           46         699          591.48
        137          137           56         702          485.86
        138          138           45         700          604.62
        139          139           47         672          578.89
        140          140           46         702          591.48
        141          141           47         684          578.89
        142          142           45         702          604.62
        143          143           47         702          578.89
        144          144           47         699          578.89
        145          145           45         701          604.62
        146          146           47         685          578.89
        147          147           53         702          513.36
        148          148           53         702          513.36
        149          149           46         676          591.48
        150          150           56         702          485.86
        151          151           46         702          591.48
        152          152           50         702          544.16
        153          153           47         699          578.89
