501	910

65	58

62	31

48	76

76	49

97	10

21	30

88	94

10	74

98	97

11	79

99	16

28	59

33	22

20	98

13	74

97	10

99	64

95	54

11	88

74	93

85	64

24	78

10	79

74	44

24	40

100	58

71	81

24	89

100	11

78	91

15	92

96	25

64	10

47	11

65	17

37	94

41	93

56	44

97	11

11	23

23	77

47	100

35	94

88	82

28	19

98	52

24	58

100	20

57	96

99	100

18	98

97	16

94	44

99	32

84	11

79	61

68	60

61	10

34	46

63	100

68	100

98	96

48	16

25	53

85	51

31	24

90	77

28	57

49	45

34	20

70	36

43	47

33	15

86	85

11	67

55	70

21	94

10	86

27	58

86	40

22	67

100	76

95	93

61	96

57	100

20	74

10	59

24	19

10	35

91	16

77	18

32	91

24	15

64	10

13	10

46	70

77	23

12	13

15	45

74	56

46	93

100	43

10	62

46	20

88	100

99	54

10	34

79	99

31	100

13	100

11	31

62	67

90	10

44	11

15	93

92	100

12	97

18	80

19	58

16	30

92	56

92	65

44	47

17	97

63	32

80	57

51	10

38	75

81	38

100	96

95	89

87	27

91	88

10	47

96	71

98	45

15	10

91	52

19	100

46	98

95	21

10	28

99	87

10	47

28	10

24	58

30	82

99	98

14	86

76	95

78	11

94	88

34	79

10	97

20	95

69	43

47	22

38	77

85	20

82	53

18	57

34	10

11	10

28	84

100	97

89	16

20	97

98	50

61	60

14	12

34	11

100	70

100	33

12	79

89	54

21	12

88	88

20	52

24	10

44	20

74	24

37	96

62	88

10	67

66	60

57	50

16	84

11	71

47	18

81	35

88	24

99	28

78	100

53	97

11	29

50	10

92	97

96	89

19	89

95	96

15	100

78	14

29	91

27	27

12	38

78	80

17	94

100	27

97	44

100	57

91	95

81	94

64	87

14	97

91	85

100	13

80	43

20	51

46	32

75	25

87	19

16	19

83	83

80	25

21	75

25	61

33	20

19	80

98	55

100	96

12	70

24	65

10	90

27	93

47	10

80	57

29	100

44	47

11	11

35	51

17	93

61	26

65	88

100	81

58	59

51	14

59	86

89	14

15	10

92	100

48	74

93	98

79	100

54	100

14	56

33	100

69	78

51	79

94	98

81	93

73	15

10	93

71	59

79	100

76	50

99	94

74	18

24	71

95	15

93	79

84	10

19	100

25	100

14	80

62	15

45	37

29	79

80	10

95	45

49	23

99	83

89	14

70	63

95	15

51	67

37	77

84	57

11	80

18	10

20	73

88	100

66	17

82	79

74	100

22	67

97	20

78	86

45	10

97	93

18	76

98	73

77	10

98	99

15	32

11	14

72	100

21	81

10	99

16	100

74	29

48	91

28	34

99	90

53	100

75	42

58	80

12	100

27	50

22	91

56	95

67	12

16	99

28	100

76	25

63	14

97	46

54	86

37	19

46	100

10	33

82	49

21	51

96	99

10	26

87	73

33	68

66	100

26	43

93	17

19	16

96	12

53	50

27	90

90	55

76	19

33	71

64	68

84	95

45	40

15	100

60	10

12	39

20	10

49	56

62	92

83	18

10	97

86	92

100	13

65	47

73	39

94	18

98	60

81	32

98	21

99	88

21	94

13	53

33	91

95	27

29	74

78	25

100	37

75	18

88	26

33	65

10	51

61	56

44	47

100	10

92	88

97	34

71	60

75	30

97	97

55	97

25	96

90	10

95	67

19	16

77	39

71	83

88	83

39	72

100	98

10	57

87	91

81	33

62	10

13	34

20	61

100	39

66	93

65	39

36	12

89	63

12	30

39	10

53	20

71	15

85	89

96	10

94	83

100	10

100	61

59	66

42	23

98	100

21	18

21	60

15	100

99	60

77	16

66	19

57	19

30	10

93	90

32	97

98	53

84	10

99	14

16	86

10	20

94	14

94	41

30	30

44	79

13	96

37	100

100	70

19	42

96	30

17	27

21	45

23	97

69	74

100	35

78	86

100	17

14	42

75	92

28	11

67	92

20	66

30	28

13	100

35	93

57	56

52	46

22	99

86	30

97	54

29	87

18	97

94	94

85	99

39	96

29	96

86	24

13	76

33	28

82	93

100	45

56	95

20	26

81	68

27	38

44	38

100	27

85	100

93	10

100	45

92	12

32	35

91	41

70	97

100	82

12	30

98	90

68	36

33	90

15	52

36	100

93	94

16	38

19	65

98	67

87	25

21	17

82	75

