Solution ID,f[1],f[2],f[3]
24919,94.0,324.0,297.414893617
25093,119.0,278.0,234.932773109
24756,190.0,244.0,147.142105263
23618,101.0,312.0,276.801980198
23632,200.0,237.0,139.785
23635,202.0,235.0,138.400990099
13398,72.0,431.0,388.291666667
13399,71.0,431.0,393.76056338
22372,99.0,320.0,282.393939394
23643,58.0,547.0,482.017241379
22622,198.0,237.0,141.196969697
24765,194.0,231.0,144.108247423
24769,52.0,657.0,537.634615385
22665,83.0,360.0,336.831325301
22680,132.0,271.0,211.795454545
22681,133.0,271.0,210.203007519
22682,134.0,271.0,208.634328358
22683,135.0,271.0,207.088888889
22684,136.0,271.0,205.566176471
22686,104.0,305.0,268.817307692
22692,103.0,312.0,271.427184466
24757,191.0,239.0,146.371727749
23745,186.0,222.0,150.306451613
23746,187.0,220.0,149.502673797
15559,56.0,566.0,499.232142857
23927,199.0,237.0,140.487437186
23929,188.0,220.0,148.707446809
24804,75.0,403.0,372.76
22764,197.0,237.0,141.913705584
24833,111.0,289.0,251.864864865
24852,154.0,237.0,181.538961039
23833,161.0,236.0,173.645962733
23834,160.0,236.0,174.73125
23835,159.0,236.0,175.830188679
24863,151.0,239.0,185.145695364
23843,170.0,229.0,164.452941176
23844,171.0,228.0,163.49122807
23849,164.0,233.0,170.469512195
23850,163.0,233.0,171.515337423
23851,162.0,233.0,172.574074074
24879,166.0,231.0,168.415662651
24880,165.0,231.0,169.436363636
17732,143.0,255.0,195.503496503
17733,142.0,255.0,196.88028169
24905,64.0,476.0,436.828125
24913,80.0,390.0,349.4625
24918,95.0,324.0,294.284210526
23780,105.0,302.0,266.257142857
23902,183.0,217.0,152.770491803
23903,184.0,217.0,151.940217391
24938,107.0,299.0,261.280373832
23918,157.0,236.0,178.070063694
8565,55.0,568.0,508.309090909
24950,179.0,230.0,156.184357542
15737,137.0,265.0,204.065693431
23930,189.0,220.0,147.920634921
15739,138.0,264.0,202.586956522
15743,139.0,259.0,201.129496403
24961,185.0,229.0,151.118918919
23619,102.0,312.0,274.088235294
16788,88.0,353.0,317.693181818
24990,121.0,276.0,231.049586777
24997,117.0,281.0,238.948717949
24998,116.0,281.0,241.00862069
24999,115.0,281.0,243.104347826
16812,96.0,324.0,291.21875
25011,149.0,239.0,187.630872483
25012,148.0,239.0,188.898648649
25013,147.0,239.0,190.183673469
25014,146.0,239.0,191.48630137
25015,145.0,239.0,192.806896552
25019,141.0,259.0,198.276595745
25020,140.0,259.0,199.692857143
2507,53.0,629.0,527.490566038
17869,62.0,514.0,450.919354839
25043,173.0,217.0,161.601156069
25044,174.0,217.0,160.672413793
25045,172.0,217.0,162.540697674
25050,192.0,236.0,145.609375
25056,195.0,231.0,143.369230769
25058,196.0,230.0,142.637755102
23634,201.0,235.0,139.089552239
25081,87.0,355.0,321.344827586
25082,178.0,231.0,157.061797753
25085,156.0,235.0,179.211538462
25086,158.0,235.0,176.943037975
25087,169.0,231.0,165.426035503
25088,167.0,231.0,167.407185629
25089,168.0,231.0,166.410714286
25090,182.0,229.0,153.60989011
25092,181.0,228.0,154.458563536
23638,203.0,231.0,137.719211823
25094,118.0,281.0,236.923728814
25096,120.0,278.0,232.975
23639,204.0,230.0,137.044117647
25100,122.0,276.0,229.155737705
25102,123.0,276.0,227.292682927
25105,177.0,231.0,157.949152542
25106,175.0,233.0,159.754285714
25107,176.0,231.0,158.846590909
17947,81.0,387.0,345.148148148
4642,54.0,606.0,517.722222222
17962,109.0,295.0,256.486238532
17963,108.0,295.0,258.861111111
20027,98.0,321.0,285.275510204
23615,100.0,315.0,279.57
18005,127.0,273.0,220.133858268
18006,126.0,273.0,221.880952381
18007,125.0,273.0,223.656
18008,124.0,273.0,225.459677419
9829,59.0,533.0,473.847457627
21266,112.0,286.0,249.616071429
20078,91.0,340.0,307.21978022
19055,92.0,338.0,303.880434783
24851,153.0,237.0,182.725490196
21265,113.0,283.0,247.407079646
19107,69.0,445.0,405.173913043
19108,68.0,451.0,411.132352941
25051,193.0,235.0,144.85492228
20159,70.0,436.0,399.385714286
18112,67.0,462.0,417.268656716
21185,93.0,327.0,300.612903226
21189,97.0,324.0,288.216494845
20168,84.0,360.0,332.821428571
19149,106.0,301.0,263.745283019
19154,130.0,265.0,215.053846154
19155,128.0,271.0,218.4140625
19158,129.0,265.0,216.720930233
24874,155.0,235.0,180.367741935
19200,131.0,265.0,213.41221374
22275,144.0,251.0,194.145833333
21264,114.0,283.0,245.236842105
22298,74.0,408.0,377.797297297
22307,66.0,466.0,423.590909091
22308,65.0,466.0,430.107692308
24953,180.0,228.0,155.316666667
22350,78.0,384.0,358.423076923
23729,152.0,239.0,183.927631579
22386,110.0,290.0,254.154545455
11124,61.0,529.0,458.31147541
11125,60.0,529.0,465.95
20350,73.0,415.0,382.97260274
22343,77.0,398.0,363.077922078
24906,63.0,482.0,443.761904762
13248,90.0,349.0,310.633333333
22467,82.0,376.0,340.93902439
22471,85.0,360.0,328.905882353
22475,86.0,357.0,325.081395349
21454,57.0,548.0,490.473684211
22487,89.0,349.0,314.123595506
21465,76.0,403.0,367.855263158
22351,79.0,384.0,353.886075949
23731,150.0,239.0,186.38
