Solution ID,f[1],f[2],f[3]
24242,181.0,205.0,145.801104972
20612,135.0,252.0,195.481481481
20631,148.0,232.0,178.310810811
20633,144.0,242.0,183.263888889
20646,149.0,232.0,177.11409396
20508,123.0,285.0,214.552845528
20672,151.0,229.0,174.768211921
20673,150.0,229.0,175.933333333
20695,185.0,203.0,142.648648649
20698,186.0,202.0,141.88172043
20720,75.0,437.0,351.866666667
20726,87.0,383.0,303.333333333
22798,184.0,203.0,143.423913043
22799,183.0,203.0,144.207650273
22818,132.0,258.0,199.924242424
22830,189.0,200.0,139.62962963
22831,188.0,200.0,140.372340426
22847,196.0,198.0,134.642857143
22863,193.0,199.0,136.735751295
22864,192.0,199.0,137.447916667
22933,152.0,227.0,173.618421053
22935,153.0,225.0,172.483660131
22937,154.0,224.0,171.363636364
22938,155.0,224.0,170.258064516
22949,158.0,219.0,167.025316456
22950,157.0,219.0,168.089171975
22951,156.0,219.0,169.166666667
22963,165.0,213.0,159.939393939
23968,168.0,211.0,157.083333333
8659,73.0,453.0,361.506849315
22997,113.0,289.0,233.539823009
23000,118.0,285.0,223.644067797
23012,122.0,285.0,216.31147541
23013,121.0,285.0,218.099173554
23015,119.0,285.0,221.764705882
23017,117.0,285.0,225.555555556
23018,116.0,285.0,227.5
23019,115.0,285.0,229.47826087
23020,114.0,285.0,231.49122807
23022,125.0,281.0,211.12
23027,136.0,250.0,194.044117647
8699,79.0,410.0,334.050632911
23047,147.0,232.0,179.523809524
23984,195.0,198.0,135.333333333
19548,178.0,208.0,148.258426966
23125,74.0,437.0,356.621621622
23133,85.0,383.0,310.470588235
23139,125.0,281.0,211.12
23146,180.0,207.0,146.611111111
23997,103.0,304.0,256.213592233
23998,102.0,304.0,258.725490196
10886,81.0,397.0,325.802469136
24008,105.0,303.0,251.333333333
24011,106.0,301.0,248.962264151
19259,71.0,470.0,371.690140845
19291,89.0,375.0,296.516853933
19292,90.0,372.0,293.222222222
19293,91.0,370.0,290.0
17274,77.0,426.0,342.727272727
19333,143.0,242.0,184.545454545
17303,101.0,308.0,261.287128713
21658,84.0,385.0,314.166666667
19383,128.0,267.0,206.171875
15299,100.0,315.0,263.9
15300,99.0,315.0,266.565656566
23969,167.0,211.0,158.023952096
19457,108.0,296.0,244.351851852
13317,82.0,394.0,321.829268293
15382,88.0,381.0,299.886363636
13335,126.0,276.0,209.444444444
15421,95.0,330.0,277.789473684
9308,72.0,460.0,366.527777778
19549,177.0,208.0,149.096045198
17526,84.0,385.0,314.166666667
17527,83.0,385.0,317.951807229
21626,143.0,242.0,184.545454545
21627,142.0,242.0,185.845070423
21636,147.0,232.0,179.523809524
21668,87.0,383.0,303.333333333
21739,137.0,248.0,192.627737226
21740,137.0,248.0,192.627737226
21743,139.0,243.0,189.856115108
21745,134.0,252.0,196.940298507
21746,133.0,252.0,198.421052632
21756,134.0,252.0,196.940298507
21758,132.0,258.0,199.924242424
21759,131.0,258.0,201.450381679
21779,159.0,219.0,165.974842767
