                          2016-08-02 14:45:04.375841
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment17/SBSBPP500_run17.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           53         722          527.49
          1            1           53         652          527.49
          2            2           55         698          508.31
          3            3           52         692          537.63
          4            4           54         636          517.72
          5            5           56         551          499.23
          6            6           56         604          499.23
          7            7           56         604          499.23
          8            8           60         727          465.95
          9            9           56         700          499.23
         10           10           52         718          537.63
         11           11           55         590          508.31
         12           12           56         542          499.23
         13           13           53         720          527.49
         14           14           55         679          508.31
         15           15           58         726          482.02
         16           16           53         673          527.49
         17           17           52         716          537.63
         18           18           55         677          508.31
         19           19           63         727          443.76
         20           20           55         686          508.31
         21           21           53         698          527.49
         22           22           56         700          499.23
         23           23           53         700          527.49
         24           24           53         702          527.49
         25           25           52         705          537.63
         26           26           52         727          537.63
         27           27           56         591          499.23
         28           28           63         727          443.76
         29           29           53         720          527.49
         30           30           53         666          527.49
         31           31           53         725          527.49
         32           32           55         589          508.31
         33           33           56         613          499.23
         34           34           53         700          527.49
         35           35           52         706          537.63
         36           36           58         726          482.02
         37           37           56         650          499.23
         38           38           58         726          482.02
         39           39           52         727          537.63
         40           40           53         716          527.49
         41           41           53         669          527.49
         42           42           52         698          537.63
         43           43           56         700          499.23
         44           44           63         727          443.76
         45           45           58         726          482.02
         46           46           53         686          527.49
         47           47           53         671          527.49
         48           48           53         698          527.49
         49           49           53         715          527.49
         50           50           53         723          527.49
         51           51           56         604          499.23
         52           52           52         689          537.63
         53           53           53         700          527.49
         54           54           53         722          527.49
         55           55           53         716          527.49
         56           56           53         702          527.49
         57           57           52         675          537.63
         58           58           56         700          499.23
         59           59           55         621          508.31
         60           60           53         721          527.49
         61           61           58         726          482.02
         62           62           55         584          508.31
         63           63           53         700          527.49
         64           64           63         727          443.76
         65           65           58         726          482.02
         66           66           53         724          527.49
         67           67           56         604          499.23
         68           68           55         564          508.31
         69           69           53         671          527.49
         70           70           55         558          508.31
         71           71           53         700          527.49
         72           72           52         679          537.63
         73           73           52         706          537.63
         74           74           53         660          527.49
         75           75           55         582          508.31
         76           76           55         585          508.31
         77           77           53         658          527.49
         78           78           55         593          508.31
         79           79           55         617          508.31
         80           80           53         700          527.49
         81           81           58         726          482.02
         82           82           58         726          482.02
         83           83           56         700          499.23
         84           84           56         563          499.23
         85           85           53         627          527.49
         86           86           52         726          537.63
         87           87           55         593          508.31
         88           88           52         716          537.63
         89           89           53         700          527.49
         90           90           54         721          517.72
         91           91           56         690          499.23
         92           92           52         666          537.63
         93           93           55         552          508.31
         94           94           54         726          517.72
         95           95           53         726          527.49
         96           96           53         700          527.49
         97           97           55         560          508.31
         98           98           56         604          499.23
         99           99           53         712          527.49
        100          100           53         727          527.49
        101          101           56         727          499.23
        102          102           55         571          508.31
        103          103           53         681          527.49
        104          104           56         690          499.23
        105          105           52         662          537.63
        106          106           52         652          537.63
        107          107           58         726          482.02
        108          108           53         672          527.49
        109          109           53         700          527.49
        110          110           55         557          508.31
        111          111           55         555          508.31
        112          112           53         721          527.49
        113          113           56         604          499.23
        114          114           56         604          499.23
        115          115           52         658          537.63
        116          116           63         727          443.76
        117          117           53         712          527.49
        118          118           55         602          508.31
        119          119           55         605          508.31
        120          120           52         692          537.63
        121          121           53         693          527.49
        122          122           58         726          482.02
        123          123           56         604          499.23
        124          124           63         727          443.76
        125          125           56         604          499.23
        126          126           55         700          508.31
        127          127           53         646          527.49
        128          128           53         642          527.49
        129          129           58         726          482.02
        130          130           53         700          527.49
        131          131           56         591          499.23
        132          132           58         726          482.02
        133          133           53         691          527.49
        134          134           56         690          499.23
        135          135           54         618          517.72
        136          136           53         696          527.49
        137          137           63         727          443.76
        138          138           53         724          527.49
        139          139           55         548          508.31
        140          140           52         685          537.63
        141          141           55         589          508.31
        142          142           52         712          537.63
        143          143           52         689          537.63
        144          144           56         604          499.23
        145          145           53         668          527.49
        146          146           55         589          508.31
        147          147           58         726          482.02
        148          148           58         726          482.02
        149          149           55         685          508.31
        150          150           63         727          443.76
        151          151           53         681          527.49
        152          152           53         726          527.49
        153          153           56         604          499.23
        154          154           53         676          527.49
        155          155           58         726          482.02
        156          156           52         678          537.63
        157          157           53         675          527.49
        158          158           55         560          508.31
        159          159           53         704          527.49
        160          160           58         726          482.02
        161          161           55         595          508.31
        162          162           56         727          499.23
        163          163           53         723          527.49
        164          164           52         713          537.63
        165          165           58         726          482.02
        166          166           55         682          508.31
        167          167           52         721          537.63
        168          168           53         719          527.49
        169          169           61         727          458.31
        170          170           52         667          537.63
        171          171           53         678          527.49
        172          172           55         570          508.31
        173          173           53         660          527.49
        174          174           53         725          527.49
        175          175           53         673          527.49
        176          176           56         700          499.23
        177          177           53         700          527.49
        178          178           55         587          508.31
        179          179           53         661          527.49
        180          180           52         689          537.63
        181          181           63         727          443.76
        182          182           56         700          499.23
        183          183           55         560          508.31
        184          184           55         557          508.31
        185          185           54         689          517.72
        186          186           63         727          443.76
        187          187           63         727          443.76
        188          188           56         700          499.23
        189          189           56         666          499.23
        190          190           56         690          499.23
        191          191           53         660          527.49
        192          192           52         703          537.63
        193          193           53         679          527.49
