Solution ID,f[1],f[2],f[3]
0,86.0,324.0,305.441860465
16884,93.0,319.0,282.451612903
16944,94.0,319.0,279.446808511
16966,91.0,321.0,288.659340659
16981,96.0,318.0,273.625
16987,103.0,313.0,255.029126214
18664,92.0,321.0,285.52173913
18668,90.0,322.0,291.866666667
18798,102.0,314.0,257.529411765
19146,95.0,319.0,276.505263158
20075,105.0,312.0,250.171428571
20104,108.0,309.0,243.222222222
20135,108.0,309.0,243.222222222
20136,107.0,309.0,245.495327103
20137,106.0,309.0,247.811320755
20254,133.0,302.0,197.503759398
21167,132.0,302.0,199.0
21191,126.0,291.0,208.476190476
21203,101.0,315.0,260.079207921
21205,100.0,315.0,262.68
21207,101.0,315.0,260.079207921
21215,109.0,307.0,240.990825688
21221,109.0,307.0,240.990825688
21237,120.0,300.0,218.9
21247,112.0,301.0,234.535714286
21465,112.0,301.0,234.535714286
5581,89.0,322.0,295.146067416
22734,88.0,322.0,298.5
22743,88.0,322.0,298.5
22744,104.0,312.0,252.576923077
24453,87.0,324.0,301.931034483
24469,120.0,300.0,218.9
25555,85.0,324.0,309.035294118
25760,143.0,293.0,183.692307692
25761,142.0,293.0,184.985915493
25762,141.0,293.0,186.29787234
25763,140.0,293.0,187.628571429
25764,139.0,293.0,188.978417266
25765,138.0,293.0,190.347826087
25766,137.0,293.0,191.737226277
25767,136.0,293.0,193.147058824
25768,135.0,293.0,194.577777778
25770,134.0,297.0,196.029850746
25772,132.0,302.0,199.0
25782,97.0,316.0,270.804123711
25785,121.0,293.0,217.090909091
25786,122.0,293.0,215.31147541
25789,121.0,293.0,217.090909091
25792,123.0,293.0,213.56097561
25794,124.0,292.0,211.838709677
25795,125.0,291.0,210.144
25796,126.0,291.0,208.476190476
25806,127.0,287.0,206.834645669
25808,128.0,283.0,205.21875
25824,143.0,293.0,183.692307692
25826,144.0,291.0,182.416666667
25828,145.0,288.0,181.15862069
25829,146.0,287.0,179.917808219
25830,147.0,286.0,178.693877551
25832,148.0,283.0,177.486486486
25855,110.0,304.0,238.8
25857,114.0,297.0,230.421052632
25858,111.0,302.0,236.648648649
25859,115.0,297.0,228.417391304
25861,116.0,295.0,226.448275862
25863,117.0,294.0,224.512820513
25866,117.0,294.0,224.512820513
25867,118.0,293.0,222.610169492
25868,118.0,293.0,222.610169492
25902,129.0,290.0,203.627906977
25917,149.0,291.0,176.295302013
25919,150.0,287.0,175.12
25920,151.0,286.0,173.960264901
25922,152.0,283.0,172.815789474
25975,105.0,312.0,250.171428571
25978,134.0,297.0,196.029850746
25979,98.0,316.0,268.040816327
25980,98.0,316.0,268.040816327
25981,99.0,316.0,265.333333333
25982,133.0,302.0,197.503759398
25983,111.0,302.0,236.648648649
25984,113.0,297.0,232.460176991
25986,115.0,297.0,228.417391304
25987,119.0,294.0,220.739495798
25988,116.0,295.0,226.448275862
25989,130.0,290.0,202.061538462
25990,130.0,290.0,202.061538462
26376,86.0,324.0,305.441860465
26384,86.0,324.0,305.441860465
10660,86.0,324.0,305.441860465
12176,93.0,319.0,282.451612903
22775,131.0,290.0,200.519083969
13503,96.0,318.0,273.625
14549,90.0,322.0,291.866666667
15620,89.0,322.0,295.146067416
15677,94.0,319.0,279.446808511
15866,95.0,319.0,276.505263158
15872,92.0,321.0,285.52173913
15877,102.0,314.0,257.529411765
16360,87.0,324.0,301.931034483
