                          2016-08-02 08:35:36.004628
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment11/SBSBPP500_run11.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           42         674          653.52
          1            1           44         674          623.82
          2            2           45         674          609.96
          3            3           43         674          638.33
          4            4           43         674          638.33
          5            5           43         674          638.33
          6            6           44         674          623.82
          7            7           44         670          623.82
          8            8           45         674          609.96
          9            9           45         674          609.96
         10           10           43         674          638.33
         11           11           43         674          638.33
         12           12           43         674          638.33
         13           13           44         672          623.82
         14           14           44         670          623.82
         15           15           50         671          548.96
         16           16           44         668          623.82
         17           17           42         674          653.52
         18           18           42         674          653.52
         19           19           46         674          596.70
         20           20           44         673          623.82
         21           21           45         674          609.96
         22           22           45         674          609.96
         23           23           45         674          609.96
         24           24           44         670          623.82
         25           25           42         674          653.52
         26           26           42         674          653.52
         27           27           43         674          638.33
         28           28           46         674          596.70
         29           29           42         674          653.52
         30           30           42         674          653.52
         31           31           42         674          653.52
         32           32           43         674          638.33
         33           33           42         674          653.52
         34           34           45         674          609.96
         35           35           44         673          623.82
         36           36           50         672          548.96
         37           37           46         672          596.70
         38           38           50         672          548.96
         39           39           42         673          653.52
         40           40           42         673          653.52
         41           41           43         674          638.33
         42           42           44         674          623.82
         43           43           45         674          609.96
         44           44           46         674          596.70
         45           45           50         672          548.96
         46           46           44         674          623.82
         47           47           42         674          653.52
         48           48           42         674          653.52
         49           49           42         674          653.52
         50           50           42         674          653.52
         51           51           44         674          623.82
         52           52           43         669          638.33
         53           53           45         674          609.96
         54           54           42         674          653.52
         55           55           42         674          653.52
         56           56           42         674          653.52
         57           57           42         674          653.52
         58           58           45         674          609.96
         59           59           43         674          638.33
         60           60           43         668          638.33
         61           61           50         672          548.96
         62           62           43         674          638.33
         63           63           45         674          609.96
         64           64           46         674          596.70
         65           65           50         672          548.96
         66           66           42         674          653.52
         67           67           44         674          623.82
         68           68           43         674          638.33
         69           69           43         672          638.33
         70           70           43         673          638.33
         71           71           45         674          609.96
         72           72           43         674          638.33
         73           73           43         668          638.33
         74           74           45         672          609.96
         75           75           42         674          653.52
         76           76           43         674          638.33
         77           77           43         671          638.33
         78           78           43         673          638.33
         79           79           43         673          638.33
         80           80           45         674          609.96
         81           81           50         672          548.96
         82           82           50         672          548.96
         83           83           45         674          609.96
         84           84           43         674          638.33
         85           85           43         674          638.33
         86           86           44         673          623.82
         87           87           44         674          623.82
         88           88           42         674          653.52
         89           89           45         674          609.96
         90           90           42         674          653.52
         91           91           46         674          596.70
         92           92           43         674          638.33
         93           93           43         674          638.33
         94           94           48         674          571.83
         95           95           42         674          653.52
         96           96           45         674          609.96
         97           97           43         672          638.33
         98           98           44         674          623.82
         99           99           42         674          653.52
        100          100           42         674          653.52
        101          101           43         674          638.33
        102          102           43         673          638.33
        103          103           43         671          638.33
        104          104           46         674          596.70
        105          105           43         674          638.33
        106          106           44         667          623.82
        107          107           50         672          548.96
        108          108           43         674          638.33
        109          109           45         674          609.96
        110          110           43         673          638.33
        111          111           43         674          638.33
        112          112           42         674          653.52
        113          113           44         674          623.82
        114          114           44         674          623.82
        115          115           43         673          638.33
        116          116           46         674          596.70
        117          117           42         674          653.52
        118          118           43         673          638.33
        119          119           43         670          638.33
        120          120           42         674          653.52
        121          121           44         672          623.82
        122          122           50         671          548.96
        123          123           44         674          623.82
        124          124           47         674          584.00
        125          125           44         674          623.82
        126          126           45         674          609.96
        127          127           44         672          623.82
        128          128           43         672          638.33
        129          129           50         672          548.96
        130          130           45         674          609.96
        131          131           42         673          653.52
        132          132           50         672          548.96
        133          133           44         673          623.82
        134          134           46         674          596.70
        135          135           43         673          638.33
        136          136           44         671          623.82
        137          137           46         674          596.70
        138          138           42         674          653.52
        139          139           42         674          653.52
        140          140           42         674          653.52
        141          141           43         674          638.33
        142          142           42         674          653.52
        143          143           43         674          638.33
        144          144           44         674          623.82
        145          145           42         672          653.52
        146          146           42         674          653.52
        147          147           50         672          548.96
        148          148           50         672          548.96
        149          149           43         674          638.33
        150          150           46         674          596.70
        151          151           42         674          653.52
        152          152           46         674          596.70
        153          153           44         674          623.82
        154          154           44         674          623.82
        155          155           50         672          548.96
        156          156           44         674          623.82
        157          157           42         674          653.52
        158          158           43         674          638.33
        159          159           42         674          653.52
        160          160           50         671          548.96
        161          161           43         674          638.33
        162          162           49         673          560.16
        163          163           42         674          653.52
        164          164           43         674          638.33
        165          165           50         672          548.96
        166          166           43         673          638.33
        167          167           43         673          638.33
        168          168           42         674          653.52
        169          169           46         674          596.70
        170          170           43         674          638.33
        171          171           43         672          638.33
        172          172           42         673          653.52
        173          173           43         674          638.33
        174          174           42         674          653.52
        175          175           44         674          623.82
        176          176           45         674          609.96
        177          177           45         674          609.96
