                          2016-08-02 17:54:40.808633
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment20/SBSBPP500_run20.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           48         995          573.52
          1            1           49         770          561.82
          2            2           49         790          561.82
          3            3           49         753          561.82
          4            4           50         736          550.58
          5            5           51         670          539.78
          6            6           52         632          529.40
          7            7           52         632          529.40
          8            8           53        1000          519.42
          9            9           50         800          550.58
         10           10           49         757          561.82
         11           11           51         595          539.78
         12           12           51         710          539.78
         13           13           49         780          561.82
         14           14           50         730          550.58
         15           15           48         993          573.52
         16           16           49         789          561.82
         17           17           48         980          573.52
         18           18           51         613          539.78
         19           19           55        1000          500.53
         20           20           50         761          550.58
         21           21           48         892          573.52
         22           22           50         800          550.58
         23           23           48        1000          573.52
         24           24           49         678          561.82
         25           25           48         818          573.52
         26           26           48         954          573.52
         27           27           50         611          550.58
         28           28           55        1000          500.53
         29           29           48         764          573.52
         30           30           48         850          573.52
         31           31           48         856          573.52
         32           32           51         643          539.78
         33           33           50         619          550.58
         34           34           48        1000          573.52
         35           35           48         744          573.52
         36           36           49        1000          561.82
         37           37           50         706          550.58
         38           38           49        1000          561.82
         39           39           48         771          573.52
         40           40           48         919          573.52
         41           41           48         696          573.52
         42           42           48         730          573.52
         43           43           50         800          550.58
         44           44           55        1000          500.53
         45           45           49         999          561.82
         46           46           48         849          573.52
         47           47           48         866          573.52
         48           48           49         728          561.82
         49           49           49         790          561.82
         50           50           48         803          573.52
         51           51           52         632          529.40
         52           52           49         728          561.82
         53           53           48        1000          573.52
         54           54           48         789          573.52
         55           55           48         814          573.52
         56           56           49         829          561.82
         57           57           49         901          561.82
         58           58           50         800          550.58
         59           59           51         618          539.78
         60           60           48         714          573.52
         61           61           49        1000          561.82
         62           62           51         618          539.78
         63           63           48        1000          573.52
         64           64           55        1000          500.53
         65           65           49        1000          561.82
         66           66           48         814          573.52
         67           67           52         632          529.40
         68           68           50         652          550.58
         69           69           49         721          561.82
         70           70           51         602          539.78
         71           71           48        1000          573.52
         72           72           49         786          561.82
         73           73           48         793          573.52
         74           74           49         760          561.82
         75           75           51         649          539.78
         76           76           51         614          539.78
         77           77           48         726          573.52
         78           78           50         671          550.58
         79           79           51         620          539.78
         80           80           48        1000          573.52
         81           81           49        1000          561.82
         82           82           49        1000          561.82
         83           83           50         800          550.58
         84           84           51         634          539.78
         85           85           49         772          561.82
         86           86           49         708          561.82
         87           87           52         635          529.40
         88           88           49         969          561.82
         89           89           48        1000          573.52
         90           90           49        1000          561.82
         91           91           52         722          529.40
         92           92           49         765          561.82
         93           93           51         629          539.78
         94           94           48         996          573.52
         95           95           49         971          561.82
         96           96           48        1000          573.52
         97           97           51         611          539.78
         98           98           52         632          529.40
         99           99           48         772          573.52
        100          100           48         756          573.52
        101          101           51         999          539.78
        102          102           51         634          539.78
        103          103           49         671          561.82
        104          104           52         722          529.40
        105          105           49         731          561.82
        106          106           49         784          561.82
        107          107           49        1000          561.82
        108          108           49         655          561.82
        109          109           48        1000          573.52
        110          110           50         672          550.58
        111          111           51         687          539.78
        112          112           48         805          573.52
        113          113           52         632          529.40
        114          114           52         632          529.40
        115          115           48         794          573.52
        116          116           55        1000          500.53
        117          117           49         814          561.82
        118          118           50         638          550.58
        119          119           51         639          539.78
        120          120           48         951          573.52
        121          121           48         722          573.52
        122          122           49         992          561.82
        123          123           52         632          529.40
        124          124           54        1000          509.80
        125          125           52         632          529.40
        126          126           50         900          550.58
        127          127           48         745          573.52
        128          128           49         747          561.82
        129          129           49        1000          561.82
        130          130           48        1000          573.52
        131          131           50         631          550.58
        132          132           49        1000          561.82
        133          133           48         828          573.52
        134          134           52         722          529.40
        135          135           50         627          550.58
        136          136           48         731          573.52
        137          137           55        1000          500.53
        138          138           48         865          573.52
        139          139           51         611          539.78
        140          140           48         988          573.52
        141          141           51         611          539.78
        142          142           48         857          573.52
        143          143           49         733          561.82
        144          144           52         632          529.40
        145          145           49         742          561.82
        146          146           50         631          550.58
        147          147           49        1000          561.82
        148          148           49        1000          561.82
        149          149           50         826          550.58
        150          150           55        1000          500.53
        151          151           49         829          561.82
        152          152           48         992          573.52
        153          153           52         632          529.40
        154          154           49         784          561.82
        155          155           49        1000          561.82
        156          156           48         784          573.52
        157          157           49         808          561.82
        158          158           50         619          550.58
        159          159           49         779          561.82
        160          160           49         992          561.82
        161          161           51         600          539.78
        162          162           48         992          573.52
        163          163           48         743          573.52
        164          164           49         727          561.82
        165          165           49        1000          561.82
        166          166           49         794          561.82
        167          167           48         784          573.52
        168          168           48         751          573.52
        169          169           53        1000          519.42
        170          170           48         766          573.52
        171          171           49         880          561.82
        172          172           51         628          539.78
        173          173           48         730          573.52
        174          174           49         880          561.82
        175          175           48         694          573.52
        176          176           50         900          550.58
        177          177           49         800          561.82
        178          178           51         621          539.78
        179          179           49         740          561.82
        180          180           48         813          573.52
        181          181           55        1000          500.53
        182          182           50         800          550.58
        183          183           51         699          539.78
        184          184           50         616          550.58
        185          185           49         780          561.82
        186          186           55        1000          500.53
        187          187           55        1000          500.53
        188          188           50         800          550.58
        189          189           50         713          550.58
        190          190           52         722          529.40
        191          191           48         729          573.52
        192          192           49         668          561.82
        193          193           49         733          561.82
        194          194           48         911          573.52
        195          195           51         618          539.78
        196          196           49         707          561.82
        197          197           48        1000          573.52
        198          198           51         709          539.78
        199          199           48         836          573.52
        200          200           55        1000          500.53
        201          201           52        1000          529.40
        202          202           48         802          573.52
        203          203           51         685          539.78
        204          204           49         739          561.82
        205          205           50         800          550.58
        206          206           48         979          573.52
        207          207           49         764          561.82
        208          208           54        1000          509.80
        209          209           52         632          529.40
        210          210           49         750          561.82
        211          211           53        1000          519.42
        212          212           51         700          539.78
        213          213           48         877          573.52
        214          214           48         983          573.52
        215          215           52         598          529.40
        216          216           48         790          573.52
        217          217           51         731          539.78
        218          218           50         618          550.58
        219          219           50         654          550.58
        220          220           48         796          573.52
        221          221           52         722          529.40
        222          222           49        1000          561.82
        223          223           52         632          529.40
        224          224           52         632          529.40
        225          225           48         840          573.52
        226          226           48         794          573.52
        227          227           48         798          573.52
        228          228           49         675          561.82
        229          229           51         668          539.78
        230          230           48         785          573.52
        231          231           53        1000          519.42
        232          232           49         686          561.82
        233          233           51         608          539.78
        234          234           52         722          529.40
        235          235           48         759          573.52
        236          236           48         856          573.52
        237          237           50         617          550.58
        238          238           48         890          573.52
        239          239           48         715          573.52
        240          240           51         642          539.78
        241          241           49         711          561.82
        242          242           49         743          561.82
        243          243           50         724          550.58
        244          244           49         692          561.82
        245          245           48         751          573.52
        246          246           51         623          539.78
        247          247           48         743          573.52
        248          248           50         800          550.58
        249          249           49         712          561.82
        250          250           48         899          573.52
        251          251           51         601          539.78
        252          252           48         813          573.52
        253          253           52        1000          529.40
        254          254           52         636          529.40
        255          255           50         855          550.58
        256          256           48         848          573.52
        257          257           49         798          561.82
        258          258           49         842          561.82
        259          259           50         800          550.58
        260          260           48        1000          573.52
        261          261           48         798          573.52
        262          262           51        1000          539.78
        263          263           48         730          573.52
        264          264           52         632          529.40
        265          265           51         639          539.78
        266          266           49        1000          561.82
        267          267           51         685          539.78
        268          268           50         707          550.58
        269          269           48        1000          573.52
        270          270           49        1000          561.82
        271          271           48         912          573.52
        272          272           50         623          550.58
        273          273           48         993          573.52
        274          274           48        1000          573.52
        275          275           50         800          550.58
        276          276           52         722          529.40
        277          277           51         584          539.78
        278          278           50         800          550.58
        279          279           48         766          573.52
        280          280           50         800          550.58
        281          281           51         637          539.78
        282          282           48        1000          573.52
        283          283           48         952          573.52
        284          284           48         835          573.52
        285          285           49         771          561.82
        286          286           50         625          550.58
        287          287           49         750          561.82
        288          288           49         827          561.82
        289          289           49        1000          561.82
        290          290           51         612          539.78
        291          291           49         710          561.82
        292          292           50         800          550.58
        293          293           48         987          573.52
        294          294           52         722          529.40
        295          295           52         722          529.40
