                          2016-08-04 02:45:41.208987
*******************************************************************************

     This output file records the optimization of a bin packing problem

     with  500  items to pack. The optimization is terminated after

      25000  fitness function evaluations.


*******************************************************************************

     Method:  MOEPSO
     data:  MOEPSO/Static/SBSBPP500/Experiment16/SBSBPP500_run16.txt
Generation  1 : 

Gen. Member  Solution ID     f[1] (B)    f[2] (H)    f[3] (Avg. W)
------------------------------------------------------------------
          0            0           39         958          731.46
          1            1           39         922          731.46
          2            2           39         793          731.46
          3            3           39         890          731.46
          4            4           39         912          731.46
          5            5           39         764          731.46
          6            6           41         794          695.78
          7            7           41         794          695.78
          8            8           44         964          648.34
          9            9           40         900          713.17
         10           10           39         908          731.46
         11           11           40         747          713.17
         12           12           40         746          713.17
         13           13           39         956          731.46
         14           14           40         923          713.17
         15           15           42         964          679.21
         16           16           39         891          731.46
         17           17           39         958          731.46
         18           18           39         820          731.46
         19           19           45         964          633.93
         20           20           39         852          731.46
         21           21           39         894          731.46
         22           22           40         900          713.17
         23           23           39         900          731.46
         24           24           39         957          731.46
         25           25           38         938          750.71
         26           26           38         938          750.71
         27           27           40         751          713.17
         28           28           45         964          633.93
         29           29           39         927          731.46
         30           30           39         907          731.46
         31           31           38         921          750.71
         32           32           40         779          713.17
         33           33           40         754          713.17
         34           34           39         900          731.46
         35           35           39         932          731.46
         36           36           42         964          679.21
         37           37           40         894          713.17
         38           38           42         964          679.21
         39           39           39         927          731.46
         40           40           39         945          731.46
         41           41           38         935          750.71
         42           42           38         947          750.71
         43           43           40         900          713.17
         44           44           45         964          633.93
         45           45           42         964          679.21
         46           46           39         963          731.46
         47           47           38         925          750.71
         48           48           38         918          750.71
         49           49           39         941          731.46
         50           50           38         932          750.71
         51           51           41         794          695.78
         52           52           38         921          750.71
         53           53           39         900          731.46
         54           54           38         907          750.71
         55           55           39         937          731.46
         56           56           39         921          731.46
         57           57           38         929          750.71
         58           58           40         900          713.17
         59           59           39         753          731.46
         60           60           39         866          731.46
         61           61           42         964          679.21
         62           62           40         802          713.17
         63           63           39         900          731.46
         64           64           45         964          633.93
         65           65           42         964          679.21
         66           66           38         911          750.71
         67           67           41         794          695.78
         68           68           41         767          695.78
         69           69           39         911          731.46
         70           70           40         782          713.17
         71           71           39         900          731.46
         72           72           39         902          731.46
         73           73           38         946          750.71
         74           74           39         884          731.46
         75           75           40         757          713.17
         76           76           40         781          713.17
         77           77           38         843          750.71
         78           78           40         750          713.17
         79           79           39         788          731.46
         80           80           39         900          731.46
         81           81           42         964          679.21
         82           82           42         964          679.21
         83           83           40         900          713.17
         84           84           40         822          713.17
         85           85           38         948          750.71
         86           86           39         891          731.46
         87           87           41         767          695.78
         88           88           38         944          750.71
         89           89           39         900          731.46
         90           90           39         960          731.46
         91           91           40         811          713.17
         92           92           38         945          750.71
         93           93           40         755          713.17
         94           94           40         962          713.17
         95           95           39         963          731.46
         96           96           39         900          731.46
         97           97           40         764          713.17
         98           98           41         794          695.78
         99           99           38         954          750.71
        100          100           38         947          750.71
        101          101           41         960          695.78
        102          102           40         778          713.17
        103          103           38         907          750.71
        104          104           40         811          713.17
        105          105           39         861          731.46
        106          106           39         953          731.46
        107          107           42         964          679.21
        108          108           38         919          750.71
        109          109           39         900          731.46
        110          110           40         741          713.17
        111          111           40         761          713.17
        112          112           39         952          731.46
        113          113           41         794          695.78
        114          114           41         794          695.78
        115          115           39         871          731.46
        116          116           45         964          633.93
        117          117           38         932          750.71
        118          118           40         827          713.17
        119          119           40         764          713.17
        120          120           39         944          731.46
        121          121           38         903          750.71
        122          122           42         964          679.21
        123          123           41         794          695.78
        124          124           45         964          633.93
        125          125           41         794          695.78
        126          126           40         900          713.17
        127          127           39         903          731.46
        128          128           38         931          750.71
        129          129           42         964          679.21
        130          130           39         900          731.46
        131          131           40         809          713.17
        132          132           42         964          679.21
        133          133           39         838          731.46
        134          134           40         811          713.17
        135          135           40         746          713.17
        136          136           39         842          731.46
        137          137           45         964          633.93
        138          138           39         947          731.46
        139          139           41         743          695.78
        140          140           38         912          750.71
        141          141           40         787          713.17
        142          142           39         899          731.46
        143          143           39         953          731.46
        144          144           41         794          695.78
        145          145           39         896          731.46
        146          146           40         745          713.17
        147          147           42         964          679.21
        148          148           42         964          679.21
        149          149           40         900          713.17
        150          150           45         964          633.93
        151          151           39         845          731.46
        152          152           39         956          731.46
        153          153           41         794          695.78
        154          154           39         913          731.46
        155          155           42         964          679.21
        156          156           39         879          731.46
        157          157           38         913          750.71
        158          158           40         923          713.17
        159          159           39         949          731.46
        160          160           42         964          679.21
        161          161           40         775          713.17
        162          162           41         960          695.78
        163          163           39         855          731.46
        164          164           39         907          731.46
        165          165           42         964          679.21
        166          166           40         924          713.17
        167          167           38         909          750.71
        168          168           38         943          750.71
        169          169           44         964          648.34
        170          170           38         958          750.71
        171          171           39         943          731.46
        172          172           39         771          731.46
        173          173           39         881          731.46
        174          174           39         925          731.46
        175          175           38         863          750.71
        176          176           40         900          713.17
        177          177           39         900          731.46
        178          178           40         754          713.17
        179          179           39         942          731.46
        180          180           38         958          750.71
        181          181           45         964          633.93
        182          182           40         900          713.17
        183          183           40         741          713.17
        184          184           41         745          695.78
        185          185           39         918          731.46
        186          186           45         964          633.93
        187          187           45         964          633.93
        188          188           40         900          713.17
        189          189           40         739          713.17
        190          190           40         811          713.17
        191          191           38         950          750.71
        192          192           39         834          731.46
        193          193           39         956          731.46
        194          194           39         947          731.46
        195          195           40         749          713.17
        196          196           39         901          731.46
        197          197           39         900          731.46
        198          198           40         855          713.17
        199          199           39         929          731.46
        200          200           45         964          633.93
        201          201           44         964          648.34
        202          202           39         854          731.46
        203          203           40         721          713.17
        204          204           38         942          750.71
        205          205           40         900          713.17
        206          206           38         927          750.71
        207          207           40         874          713.17
        208          208           45         964          633.93
        209          209           41         794          695.78
        210          210           39         905          731.46
        211          211           44         964          648.34
        212          212           40         867          713.17
        213          213           39         949          731.46
        214          214           41         963          695.78
        215          215           39         757          731.46
        216          216           38         888          750.71
        217          217           40         747          713.17
        218          218           40         777          713.17
        219          219           41         881          695.78
        220          220           38         889          750.71
        221          221           40         811          713.17
        222          222           42         964          679.21
        223          223           41         794          695.78
        224          224           41         794          695.78
        225          225           38         960          750.71
        226          226           38         964          750.71
        227          227           38         934          750.71
        228          228           38         951          750.71
        229          229           40         759          713.17
        230          230           39         963          731.46
        231          231           44         964          648.34
        232          232           39         923          731.46
        233          233           41         764          695.78
        234          234           40         811          713.17
        235          235           39         902          731.46
        236          236           39         899          731.46
        237          237           40         802          713.17
        238          238           39         923          731.46
        239          239           38         908          750.71
        240          240           39         747          731.46
        241          241           39         911          731.46
        242          242           39         963          731.46
        243          243           40         741          713.17
        244          244           40         754          713.17
        245          245           38         959          750.71
        246          246           40         789          713.17
        247          247           39         964          731.46
        248          248           40         900          713.17
        249          249           39         854          731.46
        250          250           38         944          750.71
        251          251           40         838          713.17
        252          252           39         951          731.46
        253          253           44         964          648.34
        254          254           41         798          695.78
        255          255           40         953          713.17
        256          256           38         951          750.71
        257          257           39         920          731.46
        258          258           38         936          750.71
        259          259           40         900          713.17
        260          260           39         900          731.46
        261          261           39         871          731.46
        262          262           42         964          679.21
        263          263           38         934          750.71
        264          264           41         794          695.78
        265          265           41         766          695.78
        266          266           42         964          679.21
        267          267           40         749          713.17
        268          268           40         866          713.17
        269          269           39         900          731.46
        270          270           42         964          679.21
        271          271           39         871          731.46
        272          272           40         794          713.17
        273          273           41         962          695.78
        274          274           39         900          731.46
        275          275           40         900          713.17
        276          276           40         811          713.17
        277          277           40         749          713.17
        278          278           40         900          713.17
        279          279           39         924          731.46
        280          280           40         900          713.17
        281          281           40         764          713.17
        282          282           39         900          731.46
        283          283           39         962          731.46
        284          284           39         950          731.46
        285          285           39         812          731.46
        286          286           40         753          713.17
        287          287           38         885          750.71
        288          288           38         937          750.71
        289          289           42         964          679.21
        290          290           40         747          713.17
        291          291           39         871          731.46
        292          292           40         900          713.17
        293          293           39         962          731.46
        294          294           40         811          713.17
        295          295           40         811          713.17
        296          296           40         763          713.17
        297          297           39         859          731.46
        298          298           42         964          679.21
        299          299           38         957          750.71
        300          300           40         759          713.17
        301          301           39         885          731.46
        302          302           40         900          713.17
        303          303           45         964          633.93
        304          304           40         811          713.17
        305          305           40         772          713.17
        306          306           41         794          695.78
        307          307           41         794          695.78
        308          308           41         963          695.78
        309          309           38         905          750.71
        310          310           40         783          713.17
        311          311           38         928          750.71
        312          312           41         794          695.78
        313          313           40         778          713.17
        314          314           39         900          731.46
        315          315           42         964          679.21
        316          316           40         765          713.17
        317          317           40         746          713.17
        318          318           40         743          713.17
        319          319           39         938          731.46
        320          320           38         842          750.71
        321          321           41         794          695.78
        322          322           39         934          731.46
        323          323           40         780          713.17
        324          324           40         900          713.17
        325          325           39         900          731.46
        326          326           42         964          679.21
        327          327           38         929          750.71
        328          328           39         957          731.46
        329          329           39         849          731.46
        330          330           40         739          713.17
        331          331           38         913          750.71
        332          332           39         796          731.46
        333          333           40         879          713.17
        334          334           40         961          713.17
        335          335           39         911          731.46
        336          336           40         745          713.17
        337          337           40         900          713.17
        338          338           45         964          633.93
        339          339           43         964          663.42
        340          340           39         883          731.46
        341          341           40         811          713.17
        342          342           40         802          713.17
        343          343           40         767          713.17
        344          344           40         941          713.17
        345          345           39         930          731.46
        346          346           38         920          750.71
        347          347           39         907          731.46
        348          348           45         964          633.93
        349          349           39         884          731.46
        350          350           39         962          731.46
        351          351           40         900          713.17
        352          352           40         811          713.17
        353          353           39         915          731.46
        354          354           39         901          731.46
        355          355           39         872          731.46
        356          356           38         924          750.71
        357          357           38         929          750.71
        358          358           40         741          713.17
        359          359           40         900          713.17
        360          360           39         959          731.46
        361          361           39         948          731.46
        362          362           42         964          679.21
        363          363           42         964          679.21
        364          364           38         932          750.71
        365          365           45         964          633.93
        366          366           39         900          731.46
        367          367           38         862          750.71
        368          368           41         776          695.78
        369          369           38         962          750.71
        370          370           40         900          713.17
        371          371           39         841          731.46
        372          372           45         964          633.93
        373          373           42         964          679.21
        374          374           38         955          750.71
        375          375           38         931          750.71
        376          376           39         843          731.46
        377          377           42         964          679.21
        378          378           38         964          750.71
        379          379           40         964          713.17
        380          380           40         858          713.17
        381          381           41         787          695.78
        382          382           41         794          695.78
        383          383           40         960          713.17
        384          384           45         964          633.93
        385          385           39         798          731.46
        386          386           38         894          750.71
        387          387           39         957          731.46
        388          388           40         811          713.17
        389          389           39         900          731.46
        390          390           45         964          633.93
        391          391           40         746          713.17
        392          392           40         900          713.17
        393          393           40         900          713.17
        394          394           40         748          713.17
        395          395           41         794          695.78
        396          396           39         887          731.46
        397          397           44         964          648.34
        398          398           40         783          713.17
        399          399           38         884          750.71
        400          400           42         964          679.21
        401          401           38         923          750.71
        402          402           45         964          633.93
        403          403           41         964          695.78
        404          404           40         900          713.17
        405          405           38         961          750.71
        406          406           40         743          713.17
        407          407           39         913          731.46
        408          408           39         908          731.46
        409          409           39         878          731.46
        410          410           39         911          731.46
        411          411           42         964          679.21
        412          412           44         964          648.34
        413          413           40         733          713.17
        414          414           39         849          731.46
        415          415           39         920          731.46
        416          416           40         811          713.17
        417          417           40         822          713.17
        418          418           40         872          713.17
        419          419           39         890          731.46
        420          420           39         961          731.46
        421          421           39         878          731.46
        422          422           38         876          750.71
        423          423           40         900          713.17
        424          424           40         811          713.17
        425          425           41         794          695.78
        426          426           45         964          633.93
        427          427           40         959          713.17
        428          428           39         953          731.46
        429          429           39         906          731.46
        430          430           40         773          713.17
        431          431           38         938          750.71
        432          432           45         964          633.93
        433          433           41         794          695.78
