754	637

10	82

21	50

13	24

40	28

82	72

10	20

81	98

65	59

26	74

31	17

100	23

42	11

14	11

52	10

62	10

83	26

12	79

100	95

100	79

94	96

99	47

63	77

61	16

43	13

30	38

47	74

37	77

99	46

13	10

29	92

100	11

23	77

33	20

33	39

12	67

84	93

81	100

10	76

39	97

85	10

95	37

86	51

25	85

97	41

88	18

63	52

76	98

91	87

59	14

92	77

46	47

47	61

12	33

29	97

91	10

40	40

94	79

74	96

83	32

11	94

34	54

11	20

89	100

54	100

12	12

22	100

18	100

50	84

98	76

100	89

10	74

27	27

80	74

100	16

16	80

97	13

27	52

87	15

94	32

11	34

30	93

34	100

98	41

100	94

96	46

13	10

88	73

10	96

10	92

81	94

57	12

94	100

100	14

14	85

52	34

79	10

30	58

53	73

41	38

37	89

12	43

79	96

90	89

29	72

96	29

57	61

100	23

64	87

53	10

79	83

10	100

53	86

81	45

36	24

45	73

87	99

100	85

80	10

92	31

14	73

29	94

99	49

53	11

95	14

22	10

93	92

26	14

13	73

12	85

51	18

63	41

98	56

37	90

99	100

47	15

15	97

69	55

18	94

99	85

11	83

24	84

98	100

98	83

100	10

46	29

86	53

19	10

99	88

14	96

80	65

53	87

12	99

100	90

81	65

55	61

71	54

83	37

14	77

92	23

58	12

88	69

79	72

16	93

100	19

40	52

10	100

71	62

95	94

97	30

34	88

99	31

100	12

84	99

82	100

100	12

76	96

42	14

67	23

83	27

100	11

16	24

37	62

72	64

95	39

100	28

73	48

99	97

10	96

41	50

98	12

100	94

80	87

97	19

95	100

60	49

61	25

14	98

14	72

25	33

100	80

24	93

96	77

85	98

10	83

28	57

13	68

100	26

87	90

91	59

42	100

84	43

100	61

32	13

93	18

10	88

99	15

10	86

88	52

82	58

64	53

20	17

12	20

100	100

58	100

36	10

75	80

89	22

19	17

73	59

37	100

100	100

21	10

19	25

92	75

60	37

60	93

18	75

93	76

47	42

56	100

10	80

78	28

98	76

87	53

69	41

92	11

13	85

96	60

70	10

96	100

49	76

100	16

81	16

41	71

43	13

16	32

84	61

25	89

13	14

87	81

52	65

99	99

13	61

10	27

26	79

13	18

17	36

97	13

68	100

94	24

12	15

10	10

85	89

34	13

66	10

91	32

57	16

79	100

65	70

61	65

100	100

41	10

63	89

25	100

100	78

36	63

49	100

71	83

95	49

95	24

81	55

14	12

36	99

80	58

55	21

20	51

93	77

75	99

10	11

18	11

61	55

95	10

89	100

10	10

83	22

31	26

97	97

48	17

13	69

69	75

18	48

10	100

13	23

75	82

12	62

14	95

99	19

55	28

69	55

14	11

93	14

100	24

35	95

10	40

10	97

88	82

99	24

14	85

59	31

59	54

68	13

98	46

78	16

67	74

69	46

98	31

94	85

45	47

66	90

95	68

87	100

90	49

97	99

95	28

63	10

100	100

98	52

20	47

64	13

55	79

86	30

91	56

77	10

14	85

44	13

100	98

100	87

25	18

56	37

100	100

42	77

31	99

45	17

46	17

15	33

89	100

99	10

100	43

33	97

11	39

31	10

51	62

94	26

11	92

11	59

21	80

62	98

52	98

10	24

65	12

82	67

38	29

61	61

66	13

99	17

35	28

50	18

83	78

95	51

35	64

37	16

100	23

100	78

62	100

86	74

90	14

28	94

11	100

72	77

81	45

90	100

17	88

19	92

89	10

100	24

94	21

49	58

26	10

10	97

29	100

35	26

12	10

28	62

82	18

28	100

95	32

65	11

15	89

36	27

71	97

76	37

95	37

43	76

42	60

76	59

47	100

36	97

100	25

17	11

25	94

53	48

13	19

54	55

79	10

98	37

91	70

63	77

36	66

80	15

48	75

92	46

90	10

100	99

11	10

22	94

100	96

10	66

42	68

86	11

98	79

26	84

40	79

10	44

77	40

84	80

12	87

93	60

10	53

89	10

92	58

91	10

31	63

14	37

11	65

64	21

85	12

52	77

66	26

18	100

18	69

70	28

99	32

88	73

42	100

88	49

62	10

56	90

54	98

14	61

100	63

99	58

65	28

53	58

73	100

96	11

74	79

93	97

17	67

10	70

20	25

32	84

63	40

76	32

64	80

21	58

99	78

64	11

10	10

35	10

100	100

