744	1000

95	91

53	50

13	10

10	48

23	47

46	87

83	100

99	71

40	100

24	90

14	75

47	82

27	11

73	66

85	29

41	11

38	93

59	93

18	81

88	89

92	10

11	100

26	12

23	48

29	77

60	100

10	10

100	54

45	59

19	74

31	12

66	37

68	47

86	85

100	83

30	12

75	85

100	53

66	19

94	99

13	32

66	58

10	99

12	74

82	68

98	14

99	86

18	88

66	96

33	84

68	59

97	12

11	21

28	85

98	80

82	83

68	30

95	100

100	76

92	57

27	94

17	22

89	100

32	10

16	87

50	92

93	31

56	61

97	18

66	40

100	100

93	14

84	66

44	99

10	98

98	56

51	100

71	43

75	28

35	44

21	19

13	17

29	100

57	80

83	100

100	70

100	71

92	100

100	99

59	39

57	39

77	10

33	82

97	68

96	25

76	50

92	58

17	38

25	36

10	97

100	70

95	84

55	88

12	51

27	39

64	96

16	76

16	90

65	15

34	88

97	41

76	72

36	55

17	78

99	99

42	54

94	29

37	95

68	21

83	15

49	11

71	21

93	21

100	100

88	13

78	10

11	47

77	77

81	16

12	31

16	15

54	88

94	85

24	61

81	49

37	38

94	77

51	97

81	88

32	20

53	99

97	10

100	74

31	62

87	13

20	68

10	82

100	76

96	10

62	60

38	87

66	59

100	36

64	83

32	13

69	25

25	97

20	75

97	75

72	97

51	10

30	10

13	40

24	97

11	100

15	17

34	89

69	23

37	19

95	99

68	86

43	99

22	57

81	21

94	42

75	10

45	13

48	35

96	81

100	91

99	87

75	72

61	83

53	27

14	44

93	11

82	22

80	63

11	15

63	22

61	10

51	56

13	60

47	10

94	10

98	10

14	98

47	27

52	96

82	22

52	54

41	100

96	26

59	10

53	28

100	66

95	61

35	17

10	44

92	10

100	13

23	20

11	96

42	81

37	94

16	23

82	78

96	66

48	100

69	17

60	100

72	10

10	77

36	36

50	99

45	39

38	96

80	31

73	30

10	14

68	21

65	88

19	100

67	16

91	82

61	13

96	88

66	20

20	52

11	17

80	80

16	75

79	85

58	56

100	91

11	99

99	12

78	21

18	26

14	75

13	16

43	63

34	83

23	89

16	100

92	35

95	32

10	17

99	90

91	20

10	98

99	10

79	34

86	82

10	92

94	99

83	34

11	85

38	99

36	92

100	89

35	80

98	65

84	67

95	99

32	97

10	97

13	13

22	100

98	22

100	15

21	11

17	15

17	62

84	72

100	66

100	88

24	28

69	13

11	93

46	80

19	45

91	69

10	76

36	40

10	10

62	95

16	30

93	10

29	48

25	11

14	27

58	10

95	30

67	77

31	44

38	89

25	32

92	82

22	43

16	45

82	62

41	64

10	70

41	57

78	12

63	20

100	11

89	91

59	67

17	39

11	87

72	12

21	100

99	92

96	96

12	70

53	100

25	20

95	81

39	98

64	49

52	10

10	31

97	96

96	40

94	53

11	15

10	97

87	76

25	92

15	25

85	10

68	99

20	100

82	98

51	66

89	38

15	98

97	56

44	46

93	12

15	26

10	100

82	70

20	12

17	42

95	88

92	25

96	99

60	97

71	12

59	93

13	88

49	12

36	37

96	90

26	63

28	23

98	21

27	97

10	88

10	58

40	92

49	96

95	38

59	14

92	89

37	98

37	93

100	11

44	12

90	17

87	15

57	16

10	100

15	100

53	35

53	12

97	99

94	96

90	15

34	37

10	28

35	93

53	57

80	81

97	13

10	44

51	22

10	71

82	16

13	27

12	35

89	53

22	66

65	97

12	50

65	18

73	82

90	95

95	95

99	82

77	11

11	98

35	60

55	52

100	14

98	13

29	81

38	61

25	29

100	96

14	68

14	16

95	53

83	84

25	97

80	29

10	40

64	14

94	22

30	43

80	35

16	96

35	44

91	24

98	43

10	63

100	13

97	10

12	36

19	60

28	97

12	52

99	95

65	10

92	47

11	83

59	11

11	37

97	70

85	12

69	70

60	26

41	31

56	94

100	93

100	92

10	36

10	70

10	99

72	96

94	40

47	22

41	98

100	62

69	97

35	55

12	81

15	89

60	13

11	17

69	59

99	94

12	76

98	13

12	50

74	81

10	67

94	52

10	11

56	12

28	16

10	53

22	15

99	70

70	46

43	88

95	21

100	86

64	65

100	53

33	27

89	99

61	81

76	75

97	12

18	77

50	99

